order_id,account_id,amount,timestamp,product
ORD4e7097a733,ACC316216ecc3,649.02,2026-03-24,Grocery
ORDadd0ac0457,ACC316216ecc3,362.25,2026-03-05,Beauty
ORD1c1230da68,ACC316216ecc3,578.69,2026-04-29,Beauty
ORD197590f26e,ACC316216ecc3,1079.12,2026-03-09,Fashion
ORD708a4a4e10,ACC316216ecc3,944.58,2026-03-20,Grocery
ORDedb928c5af,ACC316216ecc3,450.73,2026-05-02,Beauty
ORD89a1a849e1,ACC316216ecc3,1090.01,2026-03-28,Fashion
ORD0c057b8265,ACCdda19e4492,765.57,2026-04-25,Fashion
ORDcf6874cb0a,ACCdda19e4492,448.63,2026-05-04,Fashion
ORD5ff8221ce4,ACCdda19e4492,953.47,2026-04-19,Beauty
ORD0cbc4954b3,ACC8aa4ef1ffa,866.58,2024-10-29,Electronics
ORD76595ad725,ACC8aa4ef1ffa,437.09,2024-12-09,Beauty
ORD02f9c5eaca,ACC8aa4ef1ffa,2431.57,2024-11-28,Home
ORD5126ea4ada,ACC8aa4ef1ffa,974.34,2024-11-03,Home
ORDdc9f83ac24,ACC8aa4ef1ffa,1864.58,2024-11-02,Electronics
ORD62dbe0d1f6,ACC58eb0487b7,458.61,2024-12-16,Grocery
ORDcd7531a333,ACC58eb0487b7,819.43,2024-12-06,Beauty
ORD3d82a1db11,ACC58eb0487b7,246.06,2024-12-26,Beauty
ORD4311701f69,ACC3735b887c8,451.56,2025-08-17,Beauty
ORD499279a6e3,ACC3735b887c8,1032.33,2025-07-23,Grocery
ORDaa19afcfc1,ACC3735b887c8,407.84,2025-08-04,Home
ORD42caaf33e6,ACC3735b887c8,796.26,2025-09-12,Beauty
ORD66ca9834b5,ACC3735b887c8,749.39,2025-09-06,Fashion
ORDc5e9fdc8ad,ACCeb8bb882d7,1194.71,2024-11-09,Home
ORD4942579884,ACCeb8bb882d7,1425.72,2024-12-29,Electronics
ORD005c72f260,ACCeb8bb882d7,902.6,2024-11-28,Beauty
ORD1435592065,ACCeb8bb882d7,918.73,2024-11-10,Fashion
ORD1a045151e8,ACC0b33b5fda6,1348.46,2025-02-28,Grocery
ORDcb1a23c01d,ACC0b33b5fda6,1032.26,2025-02-27,Beauty
ORD5e000d1989,ACCf2c002fea4,929.67,2026-08-30,Fashion
ORDf4b9066e97,ACCf2c002fea4,467.01,2026-08-10,Grocery
ORD7ddb714aa9,ACC9293b85bed,847.92,2026-08-30,Home
ORDf5ac425c9f,ACC9293b85bed,942.45,2026-07-10,Beauty
ORDab9e72103c,ACC9293b85bed,565.19,2026-08-13,Grocery
ORDde3be423e0,ACC32bb11ef88,508.72,2024-11-07,Grocery
ORD169a3560f5,ACC32bb11ef88,992.02,2024-11-06,Beauty
ORD8cce5a27b2,ACC32bb11ef88,1276.58,2024-11-15,Grocery
ORDc7a4a3ad8f,ACC32bb11ef88,672.88,2024-11-13,Home
ORD3bc286411e,ACC32bb11ef88,462.22,2024-11-23,Electronics
ORDfa48c4f0b2,ACC32bb11ef88,614.32,2024-11-06,Beauty
ORD3a529f81f7,ACCf480fea2e5,354.81,2026-07-26,Electronics
ORD852b86a9f1,ACCf480fea2e5,332.18,2026-06-24,Grocery
ORDe33899d6df,ACCf480fea2e5,558.96,2026-06-27,Beauty
ORD97fd8db48b,ACCf480fea2e5,889.72,2026-07-08,Electronics
ORD1e54edb6a1,ACCa9c38e78a7,498.91,2024-09-27,Beauty
ORDc460bfd6b1,ACCa9c38e78a7,920.62,2024-09-26,Beauty
ORDe5ce5fe628,ACCa9c38e78a7,1157.17,2024-09-20,Fashion
ORD694d6c1618,ACCa9c38e78a7,1107.64,2024-09-24,Home
ORDc079b44de7,ACC9be5a141d5,1180.53,2026-08-30,Beauty
ORD188366d7af,ACC9be5a141d5,1199.16,2026-08-30,Home
ORD1e978e4cb4,ACC9be5a141d5,619.6,2026-08-30,Home
ORDc2ec67f6b2,ACC9be5a141d5,819.21,2026-08-30,Electronics
ORD2f7c899516,ACCbe38f59d96,394.06,2025-12-20,Beauty
ORD2952b6455a,ACCbe38f59d96,1242.1,2025-12-19,Beauty
ORDf55efd6369,ACCbe38f59d96,1590.67,2026-02-02,Home
ORD2bee9d1ce9,ACCbe38f59d96,638.48,2026-01-23,Grocery
ORDb6db73806a,ACC65559627fc,1650.99,2026-01-23,Grocery
ORDda6e8692cf,ACC65559627fc,623.56,2026-01-26,Grocery
ORDeeee5c836e,ACC65559627fc,978.53,2025-12-02,Electronics
ORD9cb159bd2c,ACC65559627fc,588.81,2025-12-01,Grocery
ORDd3d37a0ecf,ACC80c78d2351,464.38,2025-07-01,Home
ORDa9dae55658,ACC80c78d2351,1516.51,2025-07-19,Fashion
ORDb295ae70e0,ACC80c78d2351,286.04,2025-07-21,Fashion
ORDa3c53c16de,ACC58356bd15f,522.11,2025-04-19,Fashion
ORD7c97584fd3,ACC58356bd15f,849.81,2025-04-03,Electronics
ORDd0f94021df,ACC58356bd15f,518.91,2025-03-10,Beauty
ORDe6e8224bb4,ACC58356bd15f,989.76,2025-02-25,Grocery
ORDc8b14692f2,ACC58356bd15f,852.79,2025-03-06,Electronics
ORDe0555f9877,ACC58356bd15f,647.4,2025-04-21,Home
ORD10c8538eb3,ACC58356bd15f,613.99,2025-04-21,Home
ORD3c035f0815,ACCb43b721bac,691.64,2025-01-14,Grocery
ORD762dd0d33c,ACCb43b721bac,512.41,2025-01-17,Electronics
ORD15e4543829,ACC93583315d3,1116.94,2025-06-23,Electronics
ORDb6c773ee78,ACC93583315d3,699.36,2025-07-12,Fashion
ORD20e60848af,ACC93583315d3,666.75,2025-06-29,Electronics
ORD3b789942c9,ACC93583315d3,428.94,2025-07-26,Electronics
ORDf941ee71e1,ACC93583315d3,523.67,2025-06-20,Fashion
