account_id,ring_id,is_ring_member,coincidental_group_id
ACC316216ecc3,,False,
ACCdda19e4492,,False,
ACC8aa4ef1ffa,,False,
ACC58eb0487b7,,False,
ACC3735b887c8,,False,
ACCeb8bb882d7,,False,
ACC0b33b5fda6,,False,
ACCf2c002fea4,,False,
ACC9293b85bed,,False,
ACC32bb11ef88,,False,
ACCf480fea2e5,,False,
ACCa9c38e78a7,,False,
ACC9be5a141d5,,False,
ACCbe38f59d96,,False,
ACC65559627fc,,False,
ACC80c78d2351,,False,
ACC58356bd15f,,False,
ACCb43b721bac,,False,
ACC227c2cdfc3,,False,
ACC93583315d3,,False,
ACC366bf415df,,False,
ACC0590292254,,False,
ACC169b2831ad,,False,
ACCbe8bb762e5,,False,COINC0038
ACCf03d598e8b,,False,
ACCd769c5a501,,False,
ACCea67608b4b,,False,
ACC139b20325b,,False,
ACCb911487439,,False,
ACC35616b05ee,,False,
ACC8bf61543e8,,False,
ACC5176b9d761,,False,
ACC6b94ddc1b4,,False,
ACC2968a1482b,,False,
ACC028e7227b0,,False,
ACCa86b645b81,,False,
ACC8fc4fc819b,,False,
ACCedff85475b,,False,
ACC90ac98f5c8,,False,
ACC6a48174b6b,,False,
ACCdd3621ec4e,,False,
ACC71fdd6e0c7,,False,
ACC512963b060,,False,
ACCad237b378e,,False,
ACC3daa962421,,False,
ACCaef2f7464b,,False,
ACCe27cc1570e,,False,
ACCd7296913e6,,False,
ACC9bdc48b385,,False,
ACC9d16e646bd,,False,
ACC5e7c6e59a5,,False,
ACCa2cdb8dd74,,False,
ACCb9be56f7a3,,False,
ACC11a6692d98,,False,
ACCa3563468eb,,False,
ACCff3e9be340,,False,
ACCdea08842e1,,False,
ACC19541ba1d5,,False,
ACCfbbc43d29d,,False,
ACC5edec5b114,,False,
ACC5ed5d82aa5,,False,
ACCd20352f25f,,False,
ACCa9572c4206,,False,
ACC10fbc6d097,,False,
ACC242900b646,,False,
ACC62fc1fb28e,,False,
ACCbef86e2645,,False,
ACCb8dae1b2aa,,False,
ACC0801f45ed7,,False,
ACC6e21d0a3a5,,False,
ACC5b859374c3,,False,
ACCf6892c1a41,,False,COINC0042
ACC991763589e,,False,
ACCa4520b14c5,,False,
ACC67644fe8e7,,False,
ACC2ebb62ec66,,False,
ACCbee6b98160,,False,
ACC8da6358e6a,,False,COINC0032
ACCf81d698e55,,False,
ACC1b5770574a,,False,
ACC2d75971be7,,False,
ACCa974a9060e,,False,
ACCc54546dc72,,False,
ACCae7f3d45ad,,False,
ACC615e05a138,,False,
ACCebb2fc6ae2,,False,
ACCa2d9e64e71,,False,
ACCd8f54017fa,,False,
ACC0ae778683d,,False,
ACCd26797fb76,,False,
ACCd8c0d0a0e2,,False,
ACCfd9d383572,,False,COINC0042
ACCd9fc316c4d,,False,
ACCb538c3fa3f,,False,
ACCbaa393772c,,False,COINC0016
ACCf218a8b71a,,False,
ACCe2f48e5a5b,,False,
ACCe21cb895dd,,False,
ACCc0050da74c,,False,
ACCb1308ff7ab,,False,COINC0043
ACC63312b5686,,False,
ACC7e735b7250,,False,
ACC69d746736b,,False,
ACC28b4ee50e3,,False,
ACCbb54fd69c2,,False,
ACCb3546f7f39,,False,
ACC865750f432,,False,
ACCd640feab4f,,False,
ACC028c954fe7,,False,
ACC59a0e9c314,,False,
ACC8672a574a9,,False,COINC0030
ACC0285d19a95,,False,
ACCaf5376c0d0,,False,
ACC77e373e645,,False,
ACC66df04cdc7,,False,
ACC909b1f01b7,,False,
ACC942bebda15,,False,
ACC0cdf243c0a,,False,
ACCeda4a04454,,False,
ACC8083433485,,False,
ACC758bd1f9a0,,False,
ACCd726b6341e,,False,
ACC58b1c73986,,False,COINC0012
ACCc3455d5545,,False,
ACC4c59cce8c3,,False,
ACC7f34b6c7f0,,False,
ACC8a96388fd6,,False,
ACC12ebe9c256,,False,
ACC59df94556d,,False,
ACC4e9ee47139,,False,
ACCe67505436b,,False,
ACC69142a7952,,False,
ACC0c3b674f89,,False,
ACC50d4786c20,,False,
ACC5fb19af224,,False,
ACC670d71ee3c,,False,
ACCd28b6dbaf6,,False,
ACC262e532113,,False,
ACC2cfb63d291,,False,
ACC4ba6078718,,False,
ACCf3ceec1c72,,False,
ACCebb51295b3,,False,
ACC6dfd9e3a0d,,False,
ACC840a026705,,False,
ACC3edc628634,,False,
ACC4e9e068c93,,False,
ACCeca7370f45,,False,
ACC924e4f6cfe,,False,
ACC351b548b5c,,False,
ACCedded559c1,,False,
ACC2bd495a1c9,,False,
ACCe51529566c,,False,
ACC3f67bc8883,,False,
