account_id,device_id
ACC316216ecc3,DEV4213edcc34
ACCdda19e4492,DEV575cf93e1
ACC8aa4ef1ffa,DEV2efa02a9be
ACC58eb0487b7,DEV6432d00e8e
ACC3735b887c8,DEV794e78d660
ACCeb8bb882d7,DEV2d46ad5660
ACC0b33b5fda6,DEV7188843b53
ACCf2c002fea4,DEV137885bdc
ACC9293b85bed,DEV45885d371e
ACC32bb11ef88,DEV8523b002fe
ACCf480fea2e5,DEV6af6805266
ACCa9c38e78a7,DEVc7b4254b9a
ACC9be5a141d5,DEVe633761dad
ACCbe38f59d96,DEV5ebcc741ab
ACC65559627fc,DEV59c24ea27b
ACC80c78d2351,DEVd462b36452
ACC58356bd15f,DEV14da98a50e
ACCb43b721bac,DEVe61f9fb212
ACC227c2cdfc3,DEV4c5de62d21
ACC93583315d3,DEV29b2d011c1
ACC366bf415df,DEVc57ac292c62
ACC0590292254,DEVe424a332d1
ACC169b2831ad,DEV1f5f8aba44
ACCbe8bb762e5,DEv13962d85f8
ACCf03d598e8b,DEVa5d08f84a
ACCd769c5a501,DEV639b7b4r3d8
ACCea67608b4b,DEV8cbef45029
ACC139b20325b,DEV048f27e2db
ACCb911487439,DEVb57b10b687
ACC35616b05ee,DEV11a632dda3
ACC8bf61543e8,DEV8c13a16b26
ACC5176b9d761,DEV75e02e2c4b
ACC6b94ddc1b4,DEVAee3b54fe7
ACC2968a1482b,DEVe2b74baf86
ACC028e7227b0,DEVe7cf40a29d
ACCa86b645b81,EV19386e12bc
ACC8fc4fc819b,DEVd439f2702d
ACCedff85475b,DEVe81429b5c2
ACC90ac98f5c8,DEVfc2f69fdf8
ACC6a48174b6b,DEVd19092417d
ACCdd3621ec4e,DEVed00b42d1e
ACC71fdd6e0c7,DEVd93f3d7e78
ACC512963b060,DEV08a5bd85c1
ACCad237b378e,DEV461c297431
ACC3daa962421,DEVfbba3bc458
ACCaef2f7464b,DEV4f74540670
ACCe27cc1570e,DEVf4d9c38bdd
ACCd7296913e6,DEV6238963452
ACC9bdc48b385,DEVa7a47c6882
ACC9d16e646bd,DEV1dbe728a0
ACC5e7c6e59a5,DEV9ade26a3f
ACCa2cdb8dd74,DEV831531037e
ACCb9be56f7a3,DEV3bba8a1917
ACC11a6692d98,DEV3d798899ad
ACCa3563468eb,DExV3e55e58c61
ACCff3e9be340,DEVbdd0ec4821
ACCdea08842e1,DEV1d00d7fe95
ACC19541ba1d5,DEVce1f0c5fcf
ACCfbbc43d29d,DEV7f2281fc5d
ACC5edec5b114,DEV3ee38fa67
ACC5ed5d82aa5,DEV6ccbec117f
ACCd20352f25f,DEV05651afbf1
ACCa9572c4206,DEVd88976c1e8
ACC10fbc6d097,DEV9d5a1a848b
ACC242900b646,DEVede5df5b34
ACC62fc1fb28e,DEV2da3dd763f
ACCbef86e2645,DEVf027e60a52
ACCb8dae1b2aa,DEVdcbd92be7
ACC0801f45ed7,DEV337d423714
ACC6e21d0a3a5,DEV8c74816be6
ACC5b859374c3,DEVdfcf110f55
ACCf6892c1a41,DEV73f1b3d15e
ACC991763589e,DEVbf722648ba1
ACCa4520b14c5,DEV3b0fcc4028
ACC67644fe8e7,DE9Ve3fd09ab7
ACC2ebb62ec66,DEV634e6012d0
ACCbee6b98160,DEV4257c8b45
ACC8da6358e6a,DVE0c4605e774
ACCf81d698e55,EDVd7696715de
ACC1b5770574a,DEVdc2d944c13
ACC2d75971be7,DEVdf5dd6f47d
ACCa974a9060e,DV51c2585977
ACCc54546dc72,DEV37b6f4098
ACCae7f3d45ad,DEV9db5cbbd28
ACC615e05a138,DEV4d3e9d3cb2
ACCebb2fc6ae2,DEV02f54b74b4
ACCa2d9e64e71,DEVaeb26d131c
ACCd8f54017fa,DEV0g5c47f87a0
ACC0ae778683d,DEVcc2f5ae2e5
ACCd26797fb76,dEV50c87f94bd
ACCd8c0d0a0e2,DEV333ef87005
ACCfd9d383572,DEVefe7b26e2
ACCd9fc316c4d,DEVc92bc0b8a2
ACCb538c3fa3f,DEV93efa069d1
ACCbaa393772c,DEV81cb175371
ACCf218a8b71a,DEV9232ebccbe0
ACCe2f48e5a5b,DEV29651a64fb
ACCe21cb895dd,DEVca963fa1e1
ACCc0050da74c,DEV0b9cbe5c06
ACCb1308ff7ab,DEVczf99ad31ab
ACC63312b5686,DEV2da1c4424d
ACC7e735b7250,DEV2a7841da2d
ACC69d746736b,DEV1d2f997faa
ACC28b4ee50e3,DEV875a746b2d4
ACCbb54fd69c2,DEV69480b0cc
ACCb3546f7f39,DEV7ae4C3742d
ACC865750f432,DEV6b8919ca8a
ACCd640feab4f,DE0241d29329
ACC028c954fe7,dEV1ccd08b48f
ACC59a0e9c314,DEV0681c8e166
ACC8672a574a9,DEVbfdbce98914
ACC0285d19a95,DEV4e2ea8f35d
ACCaf5376c0d0,DEVa1df67e2e
ACC77e373e645,DEV5eb9fc1443
ACC66df04cdc7,DEV86d3f6773a
ACC909b1f01b7,DEV068ffdddf0
ACC942bebda15,DEVe36b5205b
ACC0cdf243c0a,wDEV8df4ffa1a0
ACCeda4a04454,DEV43e83b2f77
ACC8083433485,DEVfa7d890b33
ACC758bd1f9a0,DEVb6694c426d
ACCd726b6341e,DEV700dbd440d
ACC58b1c73986,DEV0f4aee513a
ACCc3455d5545,DEV9170f88978
ACC4c59cce8c3,DEVdc3f267f7e
ACC7f34b6c7f0,DEVe875e09309
ACC8a96388fd6,DEV21d565017cf
ACC12ebe9c256,DE0830566d1b
ACC59df94556d,DEvbcbc0c798e
ACC4e9ee47139,DEVa361a8b5e7d
ACCe67505436b,DEV88f846c459
ACC69142a7952,DEVa3bd7bff47
ACC0c3b674f89,DEV69ceca39b3
ACC50d4786c20,DEV12849cf81b
ACC5fb19af224,DEVcc8b775f7a
ACC670d71ee3c,DEV1a5d3933ae
ACCd28b6dbaf6,DEVef7571571a
ACC262e532113,DEV4ee9426k9e6
ACC2cfb63d291,DEV88b553aj97b
ACC4ba6078718,DEVcf2cc78410
ACCf3ceec1c72,DEV9e2b6ce978
ACCebb51295b3,DEVa3395c4201
ACC6dfd9e3a0d,DEV19001f1b3a
ACC840a026705,DEVb00287f1aa
ACC3edc628634,DEV3804e0fa4e
ACC4e9e068c93,DEV65ba324e3
ACCeca7370f45,DEaV88cf5aa50
ACC924e4f6cfe,DEVd6a1e3f6ff
ACC351b548b5c,DEV299813ac4c
ACCedded559c1,DEV4466e07aa7
ACC2bd495a1c9,DEV55ad066b5a
ACCe51529566c,DEV343033c6ap3
ACC3f67bc8883,DEV37b815e741
ACCd19e21f689,DEV5a890326d5
ACCd37f7e5639,DEVfd1b3250b
ACCb5f1fba780,DEV06f4acb95
ACC66167d0a39,DEVc04a492fc1
ACCdf05ed8d9f,DEV656af2f00j0
