account_id,device_id
ACCf0b2f0eadf,DEV5b443ddc3e
ACCd5e571ec71,DEV6deb40ef27
ACC15b87e6c0c,DEVda98c53881
ACC72147baf76,DEV090a75e947
ACC133f346aaa,DEV56f6a123a3
ACCab8628eff0,DEVef0829c7ba
ACCc0cc679abc,DEV0759c65ff6
ACC684f35ad6a,DEV0f1c048e4
ACC1c823b6e09,DEVc893d8ca0
ACC62e1c5bec0,DEV2639a8fb8f
ACCaf51ce83a4,DEV9bb1684146
ACC343720ff0e,DEV815688581b
ACC40cfa45d53,dEV2d0f0b1a5e
ACCeb16a25942,DEV4o2237f7a5f
ACCfa54da9d61,DEVcfe2f8eedc
ACC74ac098384,DEV580109ff32
ACC4ddeeb9c9f,DEV0c8de792620
ACC6546ca46ff,DEv336e18b0b1
ACC5361f2e61e,DEVed66e557a8
ACCbe3ca06afe,DEV927fd40a56
ACCa62b5d0eda,DEV81315344cc
ACCe5c0e3ac9d,DEVe57b6090a7
ACCf48adf35d8,DEVd346e79270
ACC2c765db08e,DEV732b2e8e7d
ACC05e9c20f0d,DEVd3e0f3260d
ACCe619355378,DEV784440efdf
ACC96923e1116,DEV3896e3da95
ACC6612cf6f19,DEV2fa52a4f8d
ACCe5707d2983,DEV8c6735103d
ACC0cc1692176,DEVbd771f5ab8
ACC5e6407807e,DEV621e9bf8epf
ACCadc2b9a0dd,DeV378ae9dad0
ACCa257a465e5,DEV0187266205
ACC112669c2bc,DEV9320d14a25
ACCae0bf99ddc,DEVd1be60243c
ACC2e235758cf,DEV0056ff2520
ACC0b90a46843,DEV6ee7bcf073
ACC0a0ec66424,DEVe0d69b21d3
ACCf6a9ef18a8,DEV0dc4c92f23
ACC5df4de57dd,DEV41b48aafd1
ACC5c4f98ecf1,DEV972a5438ec
ACC19410bdd99,DEV1f4c099227
ACC2b7132cbc4,DEV09f93670cd
ACC3dbf0fe9d2,DEV2f3f20527f
ACC1008e99eca,DEVf44beaf864
ACCd14f109fda,DEV1B63275bc1
ACCd59039e700,DEV19be1d8cc1
ACCc1dba6d884,DEVb82fe65023
ACC02f33407ee,DEVadd27b8040
ACC89363458e9,DEVf812041f67
ACC9265994b0d,DEVf28f1d0f80
ACCb4e1ec01c1,DEVda6d33987nb
ACCe8645c09c1,DEVed3b2ccd00
ACC240dd86afa,DEVcf30f2c792
ACC368d5fe75c,DEV3428ac700
ACC866ebb1ab6,DEVbbe3f53ab2
