account_id,ring_id,is_ring_member,coincidental_group_id
ACCf0b2f0eadf,,False,
ACCd5e571ec71,,False,
ACC15b87e6c0c,,False,
ACC72147baf76,,False,
ACC133f346aaa,,False,
ACCab8628eff0,,False,
ACCc0cc679abc,,False,
ACC684f35ad6a,,False,
ACC1c823b6e09,,False,
ACC62e1c5bec0,,False,
ACCaf51ce83a4,,False,
ACC343720ff0e,,False,
ACC40cfa45d53,,False,
ACCeb16a25942,,False,
ACCfa54da9d61,,False,
ACC74ac098384,,False,
ACC4ddeeb9c9f,,False,
ACC6546ca46ff,,False,
ACC5361f2e61e,,False,
ACCbe3ca06afe,,False,
ACCa62b5d0eda,,False,
ACCe5c0e3ac9d,,False,
ACCf48adf35d8,,False,
ACC2c765db08e,,False,
ACC05e9c20f0d,,False,
ACCe619355378,,False,
ACC96923e1116,,False,
ACC6612cf6f19,,False,
ACCe5707d2983,,False,
ACC0cc1692176,,False,
ACC5e6407807e,,False,
ACCadc2b9a0dd,,False,
ACCa257a465e5,,False,
ACC112669c2bc,,False,
ACCae0bf99ddc,,False,
ACC2e235758cf,,False,
ACC0b90a46843,,False,
ACC0a0ec66424,,False,
ACCf6a9ef18a8,,False,COINC0012
ACC5df4de57dd,,False,
ACC5c4f98ecf1,,False,
ACC19410bdd99,,False,
ACC2b7132cbc4,,False,
ACC3dbf0fe9d2,,False,
ACC1008e99eca,,False,
ACCd14f109fda,,False,
ACCd59039e700,,False,
ACCc1dba6d884,,False,
ACC02f33407ee,,False,
ACC89363458e9,,False,
ACC9265994b0d,,False,
ACCb4e1ec01c1,,False,
ACCe8645c09c1,,False,
ACC240dd86afa,,False,
ACC368d5fe75c,,False,
ACC866ebb1ab6,,False,
ACCa1f686b231,,False,
ACC5cb886baa3,,False,
ACC1f1ced1bca,,False,
ACCfc489feb22,,False,COINC0029
ACCc1621b53b2,,False,
ACCeb2e3f35a6,,False,
ACCe885db529c,,False,
ACC1b0e72594f,,False,
ACC71dd0659e8,,False,
ACCceb8987b06,,False,
ACCb89f8828da,,False,
ACCdafef26d55,,False,
ACCd8b7bcc4d9,,False,
ACCb646d220d0,,False,
ACCe947d1d969,,False,
ACCd2a55c0ebe,,False,
ACC18b3384582,,False,
ACC31b7ae4971,,False,
ACCfb956d6e6b,,False,
ACC30ae0b99e4,,False,
ACCb7d70116ac,,False,
ACC43fdb62ac6,,False,
ACC8b2c2372e5,,False,
ACCcde8d23231,,False,
ACC7f94079f8c,,False,
ACC81578ef0a6,,False,
