cluster_id,cluster_size,entity_reuse_ratio,internal_density,mean_degree_centrality,max_degree_centrality,mean_pagerank,max_pagerank,mean_betweenness_centrality,max_betweenness_centrality,creation_span_days,creation_std_days,avg_order_amount,order_amount_cv
0,29,0.7008547008547008,0.7216748768472906,0.03213662156263641,0.03955696202531646,0.001602561139932171,0.0024305413219795485,4.481476671213815e-05,0.0006973058637083993,381,119.77788351490581,522.4092452830189,0.6232232398100834
1,36,0.7361111111111112,0.7444444444444445,0.04122714486638537,0.0490506329113924,0.0015797788309636655,0.001934327216020268,5.284579157189839e-06,1.1710031412405647e-05,268,97.35413998094057,532.9833766233767,0.6146256275144463
2,13,0.5961538461538461,0.717948717948718,0.013631937682570592,0.01740506329113924,0.0015797788309636653,0.0019704954132733848,3.6571985858832133e-06,1.426307448494453e-05,205,70.04568106526936,479.04040000000003,0.3000882197946345
3,4,0.13043478260869568,1.0,0.004746835443037975,0.004746835443037975,0.001579778830963665,0.001579778830963665,0.0,0.0,412,217.06604217764388,829.8508333333334,0.738204878237049
4,22,0.6818181818181819,0.7792207792207793,0.02589182968929804,0.03164556962025317,0.0015797788309636655,0.0019833821555786573,2.7431598181599267e-05,5.9084910511217955e-05,279,78.22330395339536,641.4086666666667,0.6948951835434721
5,2,0.08333333333333337,1.0,0.0015822784810126582,0.0015822784810126582,0.001579778830963665,0.001579778830963665,0.0,0.0,671,474.46865017617347,740.4025,0.35846618307231104
6,22,0.6363636363636364,0.7056277056277056,0.023446490218642115,0.030063291139240507,0.001579778830963665,0.00212337676044409,1.7334617122657443e-05,6.305813397730988e-05,44,16.077733251099374,649.0254545454545,0.584320555451843
7,4,0.13636363636363635,1.0,0.004746835443037975,0.004746835443037975,0.001579778830963665,0.001579778830963665,0.0,0.0,315,137.17750058470475,991.2277777777779,0.41745962793703784
8,37,0.7651006711409396,0.7477477477477478,0.043063633253506664,0.05379746835443038,0.0015852338060466415,0.0018533425836588624,0.00023698519139915103,0.005714122406425026,383,115.84817780310703,557.8418421052633,0.6432096980066043
9,4,0.13636363636363635,1.0,0.004746835443037975,0.004746835443037975,0.001579778830963665,0.001579778830963665,0.0,0.0,550,231.1729150801769,940.5518181818184,0.4875541663063634
10,4,0.13043478260869568,1.0,0.004746835443037975,0.004746835443037975,0.001579778830963665,0.001579778830963665,0.0,0.0,581,319.02390192585887,786.688125,0.4229151519724933
11,26,0.6057692307692308,0.5230769230769231,0.020691333982473227,0.030063291139240507,0.001579778830963665,0.002156589922095959,5.371245572055763e-05,0.000277612082147367,378,121.76684530439563,553.7178431372549,0.6210555771430435
12,3,0.125,1.0,0.0031645569620253164,0.0031645569620253164,0.0015797788309636653,0.001579778830963665,0.0,0.0,506,262.01208623522183,1047.6436363636365,0.4174402501141819
