account_id,ring_id,is_ring_member,coincidental_group_id
ACC9693dda285,,False,
ACC7ebf4772ae,,False,
ACCdcdb7b391c,,False,
ACC98ccf50b09,,False,
ACCe5e99802ab,,False,
ACC208b777e26,,False,
ACCf7a5a34406,,False,
ACCd4352c09d0,,False,
ACC5d2e39d0ab,,False,
ACCae7b80f0e8,,False,
ACCd8e5e972dc,,False,
ACCc6997385d0,,False,
ACC86854809a4,,False,
ACCf16b867101,,False,
ACC029cf8ea0c,,False,
ACCd077ff9bd1,,False,
ACC6c9bf05091,,False,
ACC927ecb76cf,,False,
ACC1a1209700c,,False,
ACC24690a6cf1,,False,
ACC86c0018798,,False,
ACCca668ab5d5,,False,
ACCe495377908,,False,
ACC565cfe119d,,False,
ACCda45eb8157,,False,
ACCe84cfe8951,,False,
ACC7850764b3a,,False,
ACC4f880f04b6,,False,
ACC5ca4f458dc,,False,
ACC0707343e87,,False,COINC0043
ACC0cc596b025,,False,
ACC5aa0aef6d5,,False,
ACCa42a5c9442,,False,
ACCa9df1b8479,,False,
ACC97dc902c15,,False,
ACC6291b68161,,False,
ACC01ecee2f23,,False,
ACC4f1ce38e93,,False,
ACC8ef7848d13,,False,
ACC97c4999774,,False,
ACC268c3165a5,,False,
ACC3c1bb306c0,,False,
ACCeb3d7ff911,,False,
ACC795359365a,,False,
ACCf65bca5e6a,,False,
ACC038a3180da,,False,
ACC0e04fb68f6,,False,
ACC11247bbbde,,False,
ACC404bef1f68,,False,
ACC35711b3572,,False,
ACC88886945cd,,False,
ACC244bfac7f4,,False,
ACC8095774103,,False,
ACC1f8a0b77c1,,False,
ACC2f6de88ba3,,False,
ACCe980b48ff2,,False,
ACC806268146e,,False,
ACCb859be40db,,False,
ACCb38a8d6f33,,False,
ACC0462b0fd38,,False,
ACC9a4b75d6d9,,False,
ACCbf6a5810fe,,False,
ACCb49b74d07b,,False,
ACCd2ae79df58,,False,
ACCebf819e285,,False,
ACC1dea7d7bb9,,False,
ACCf20c80e469,,False,
ACC8504aa7ce7,,False,
ACC0cd1cb6023,,False,
ACCffdd5a09d4,,False,
ACC89e05de143,,False,
ACC926e13906c,,False,
ACC591ba36b4b,,False,
ACC31fb537d52,,False,
ACC5c6d68dd10,,False,
ACC1a6e1196dd,,False,
ACC6e064125ef,,False,
ACC1e4a652e3b,,False,
ACCccd3731e25,,False,
ACC9cd23ef5ad,,False,
ACC6bfc9892be,,False,
ACC5160d242a3,,False,
ACC73b19a0442,,False,
ACC962b998781,,False,
ACC7e53f16794,,False,
ACCf126a3fa80,,False,
ACC2898cbf4b0,,False,
ACC3f803e41f8,,False,
ACC7d25bc3bf6,,False,
ACC43ea9c52ce,,False,
ACCa8db6500e2,,False,
ACC82ade82fc5,,False,
ACC1160e2c887,,False,
ACCf63f90b30a,,False,
ACCf047ec2956,,False,
ACC4d3677410f,,False,
ACCe379a89907,,False,
ACCfa0845974c,,False,
ACC80f224e67a,,False,
ACC6cf29c9872,,False,
ACC78e85f44f4,,False,
ACCbd792425d0,,False,
ACC2a47bad411,,False,
ACC29431c51b4,,False,
ACC31c2f5836c,,False,
ACC95231aadfc,,False,
ACCe4c8736e50,,False,
ACC9109505c9a,,False,
ACC992d8d8a73,,False,
ACCe22ab278bd,,False,
ACCde8ad88a8f,,False,
ACC469a97df75,,False,
ACCf457f6830c,,False,
ACC9e1a4b2bbf,,False,
