cluster_id,cluster_size,entity_reuse_ratio,internal_density,mean_degree_centrality,max_degree_centrality,mean_pagerank,max_pagerank,mean_betweenness_centrality,max_betweenness_centrality,creation_span_days,creation_std_days,avg_order_amount,order_amount_cv
0,2,0.09999999999999998,1.0,0.002074688796680498,0.002074688796680498,0.002070393374741201,0.002070393374741201,0.0,0.0,525,371.23106012293744,756.7666666666668,0.27357415490433307
1,14,0.4464285714285714,0.3956043956043956,0.010669828097213991,0.02074688796680498,0.0020703933747412014,0.0033282714402524368,8.192008192008193e-05,0.0005166815166815166,385,107.1579916050836,635.8953846153846,0.5872028103558541
2,2,0.07692307692307687,1.0,0.002074688796680498,0.002074688796680498,0.002070393374741201,0.002070393374741201,0.0,0.0,46,32.526911934581186,858.7685714285714,0.7357333003038259
3,13,0.2407407407407407,0.19230769230769232,0.005904883498244495,0.01867219917012448,0.0019946973465936086,0.0032716328229355587,0.0012010558164404319,0.00399000399000399,496,215.6496446339971,635.8290909090907,0.5850103332055824
4,22,0.4772727272727273,0.4458874458874459,0.019426631459826486,0.029045643153526972,0.002070393374741201,0.0032705194176121757,6.630112311930494e-05,0.0002544178794178794,280,85.12863960727482,515.589111111111,0.6325587678688489
5,40,0.59375,0.44871794871794873,0.03630705394190871,0.058091286307053944,0.0020703933747412,0.003010871199188833,8.477884979924608e-05,0.0003805016305016305,329,92.6223342119588,567.7128947368423,0.5726116800018103
6,29,0.6206896551724138,0.6231527093596059,0.036199742452425236,0.05186721991701245,0.0020703933747412005,0.0028804023526474683,7.830740934993005e-05,0.00024258422335345412,382,113.13206677162627,619.9852830188679,0.5434967423972624
7,3,0.125,1.0,0.004149377593360996,0.004149377593360996,0.002070393374741201,0.002070393374741201,0.0,0.0,569,324.268921318916,958.3290909090908,0.6677263686878951
8,27,0.5462962962962963,0.5299145299145299,0.02858460119870909,0.04564315352697095,0.002070393374741201,0.00316728171919057,8.252157928153682e-05,0.0002905882860633992,402,117.74298389462642,536.7609433962264,0.5899027642239304
9,2,0.07692307692307687,1.0,0.002074688796680498,0.002074688796680498,0.002070393374741201,0.002070393374741201,0.0,0.0,287,202.93964620053916,822.5875000000001,0.6380224244315724
10,28,0.5178571428571428,0.4523809523809524,0.02534084173088323,0.03941908713692946,0.0020703933747412023,0.0031843328745857803,6.03114247594767e-05,0.00021333921333921332,356,134.17289249086448,673.395471698113,0.5401152846253953
11,2,0.08333333333333337,1.0,0.002074688796680498,0.002074688796680498,0.002070393374741201,0.002070393374741201,0.0,0.0,635,449.01280605345767,1088.0411111111111,0.4954213680830411
12,15,0.4666666666666667,0.5428571428571428,0.01576763485477178,0.024896265560165977,0.002070393374741201,0.003355744466483237,3.4658667992001325e-05,0.00011053361053361053,315,91.93336095859249,580.4914285714285,0.5038096357372404
13,22,0.5227272727272727,0.48484848484848486,0.02112410411165598,0.03319502074688797,0.0020703933747412005,0.00316924599240545,2.648514012150375e-05,0.00013934263934263933,368,127.00558156599948,671.1841304347827,0.6527243025720935
14,2,0.09999999999999998,1.0,0.002074688796680498,0.002074688796680498,0.002070393374741201,0.002070393374741201,0.0,0.0,235,166.17009357883867,1467.216,0.6706888596135777
15,3,0.125,1.0,0.004149377593360996,0.004149377593360996,0.002070393374741201,0.002070393374741201,0.0,0.0,504,259.1891201420306,1084.6866666666667,0.5188514007087466
16,4,0.125,1.0,0.006224066390041494,0.006224066390041494,0.002070393374741201,0.002070393374741201,0.0,0.0,614,277.025119198001,1086.666153846154,0.6943915224466942
17,23,0.42553191489361697,0.2924901185770751,0.013350171387335382,0.02074688796680498,0.0020703933747412005,0.003330541176784951,0.0001543098282228717,0.001113001113001113,164,61.730512119066475,651.1795652173913,0.7634433412028361
18,27,0.4629629629629629,0.39316239316239315,0.021207929921622865,0.03734439834024896,0.0020703933747412014,0.0033855490253194643,0.00010030044752266975,0.0006516186516186516,141,52.201887293823354,561.9418644067797,0.6749329109985752
19,2,0.07692307692307687,1.0,0.002074688796680498,0.002074688796680498,0.002070393374741201,0.002070393374741201,0.0,0.0,314,222.03152929257593,1011.7950000000001,0.49769514908746365
20,9,0.33333333333333337,0.4166666666666667,0.006915629322268326,0.012448132780082988,0.002070393374741201,0.0030765792063397733,3.465003465003465e-05,0.00014553014553014552,217,87.88075885981971,562.3566666666666,0.6331341240042877
21,3,0.11764705882352944,1.0,0.004149377593360996,0.004149377593360996,0.002070393374741201,0.002070393374741201,0.0,0.0,514,290.61543891082823,743.1485714285715,0.2843619173589377
22,2,0.07692307692307687,1.0,0.002074688796680498,0.002074688796680498,0.002070393374741201,0.002070393374741201,0.0,0.0,145,102.5304832720494,1209.59,0.28999689998451106
23,2,0.07692307692307687,1.0,0.002074688796680498,0.002074688796680498,0.002070393374741201,0.002070393374741201,0.0,0.0,95,67.17514421272202,1182.1799999999998,0.5856507582780858
24,15,0.44999999999999996,0.49523809523809526,0.01438450899031812,0.02074688796680498,0.002070393374741201,0.0031627713173349096,0.0,0.0,286,84.28336558470902,640.9003333333333,0.7091828512343806
25,3,0.125,1.0,0.004149377593360996,0.004149377593360996,0.002070393374741201,0.002070393374741201,0.0,0.0,315,162.1121011316963,845.5625,0.3844820209347865
26,3,0.10526315789473684,1.0,0.004149377593360996,0.004149377593360996,0.002070393374741201,0.002070393374741201,0.0,0.0,208,118.39481970649447,882.8455555555556,0.8165096455380313
27,18,0.34615384615384615,0.3137254901960784,0.011065006915629323,0.02074688796680498,0.002070393374741202,0.003065365230536863,9.942343275676609e-05,0.0004365904365904366,352,121.07277830734215,757.3416666666667,0.8519501849017929
28,26,0.4807692307692307,0.46153846153846156,0.023938716884774978,0.03734439834024896,0.0020703933747412005,0.003344629080863808,5.841498277395714e-05,0.00021746271746271746,276,86.42442674650226,518.8342592592593,0.6689603556732684
29,41,0.5443786982248521,0.4317073170731707,0.03618054852747697,0.06016597510373444,0.0020943945543977537,0.0032289837775901268,0.0002032835563802294,0.001350312110852793,501,149.1019458085723,564.5458426966293,0.6104125484961267
30,9,0.2777777777777778,0.3333333333333333,0.005532503457814661,0.008298755186721992,0.0020703933747412014,0.003146984565683946,0.0,0.0,23,6.422616289332565,460.65125,0.4655360518037034
