order_id,account_id,amount,timestamp,product
ORD8d57741a11,ACC78e78928ac,1918.58,2024-12-15,Beauty
ORD1b49594cce,ACCc1310c2873,693.38,2025-02-18,Beauty
ORD1e5a64cca3,ACCc1310c2873,1136.43,2025-01-31,Home
ORDf0f7946754,ACCab9200ebf0,792.01,2026-06-17,Home
ORDa80472a6c1,ACCab9200ebf0,746.63,2026-07-27,Fashion
ORD5abd61d9bf,ACCab9200ebf0,815.39,2026-07-22,Fashion
ORD6b333564fd,ACCab9200ebf0,672.09,2026-07-05,Fashion
ORD15740565f9,ACCab9200ebf0,556.13,2026-07-07,Electronics
ORD54f89d3160,ACCea7e5a36ce,560.44,2025-04-15,Electronics
ORD430fb326a4,ACCea7e5a36ce,677.59,2025-06-03,Fashion
ORDa8065d30fb,ACCea7e5a36ce,900.59,2025-06-03,Beauty
ORDf36bfc1ef3,ACC73e08a8d55,634.58,2025-04-24,Fashion
ORD7dee3d1491,ACC97b186fe47,441.67,2025-03-01,Grocery
ORDccbaf31c4e,ACC97b186fe47,552.68,2025-03-06,Electronics
ORDe6294d5a6c,ACC97b186fe47,588.5,2025-01-26,Grocery
ORDb4355559be,ACC97b186fe47,726.28,2025-01-13,Electronics
ORDf0a2552026,ACC97b186fe47,626.5,2025-01-14,Beauty
ORD9c52b328b2,ACC31224a92a1,721.86,2024-12-30,Beauty
ORD1f2de94979,ACC31224a92a1,710.51,2025-02-04,Grocery
ORD937da87b74,ACC31224a92a1,432.01,2025-02-03,Grocery
ORD193977c279,ACC31224a92a1,733.92,2025-01-07,Electronics
ORD925a71ccd8,ACC31224a92a1,837.59,2025-01-20,Electronics
ORD021d32d612,ACC31224a92a1,1364.29,2024-12-31,Electronics
ORD599ba65c5c,ACC9fac19c0e2,470.5,2026-01-16,Home
ORD8bf2f802f9,ACC9fac19c0e2,1033.78,2026-02-24,Grocery
ORD712830b192,ACC9fac19c0e2,1401.34,2026-01-15,Grocery
ORD9be5314f86,ACC9fac19c0e2,756.36,2026-01-10,Home
ORD579e2b3153,ACC9fac19c0e2,933.64,2026-02-23,Beauty
ORD051d7eb9c3,ACC9fac19c0e2,1366.44,2025-12-29,Grocery
ORDb13739a64b,ACC8a3aa04003,361.5,2025-06-15,Fashion
ORD799b06048e,ACC8a3aa04003,2351.83,2025-06-28,Grocery
ORDfcf764943e,ACCb5629217dc,528.42,2025-05-02,Electronics
ORDd6b0b2a349,ACCb5629217dc,1035.51,2025-05-24,Grocery
ORD2f3f64f4a5,ACCb5629217dc,1004.56,2025-05-17,Fashion
ORD7c45d0f14d,ACC42eec07c53,559.94,2025-09-18,Electronics
ORDe140225cfc,ACC42eec07c53,308.11,2025-10-27,Home
ORD25a2372856,ACC42eec07c53,1128.07,2025-09-19,Home
ORDf06bbb3960,ACC42eec07c53,321.54,2025-10-26,Electronics
ORD48a0289c41,ACC42eec07c53,1241.62,2025-10-04,Grocery
ORDa41e581a7e,ACC6e1d3882d4,2013.83,2025-08-02,Beauty
ORD3e57b93ac3,ACC6e1d3882d4,519.54,2025-07-22,Home
ORDf661de1cc4,ACC6e1d3882d4,749.45,2025-07-19,Fashion
ORDd25874d089,ACC5606bfca90,1525.76,2025-08-25,Beauty
ORDdfe7e679dd,ACC4e39d28102,493.99,2026-08-30,Fashion
