account_id,device_id
ACC78e78928ac,EDV41cb0ffa92
ACCc1310c2873,EDVa1634fc4e3
ACCab9200ebf0,DEV7b5f18bebb
ACCea7e5a36ce,DEV3E325e01fd
ACC73e08a8d55,DEVbdba3eff8c
ACC97b186fe47,DE6de7539e2c
ACC31224a92a1,DEV66535a365
ACC9fac19c0e2,DEVd896746s487
ACC8a3aa04003,DEVce23f75572
ACCb5629217dc,DEV89fac18c11
ACC42eec07c53,DEV99787e6eea
ACC6e1d3882d4,DEV147b5a167f
ACC5606bfca90,DEV5a168cd92c
ACC4e39d28102,DEv4ab69c0372
ACCfad6c3b9e1,EVe974b02778
ACC2d1b4b844c,DEV934ea4a1f7
ACCccc3739709,DEVd2207674c1
ACCefabf941d6,DEV55f906a05b
ACCe5cbe0561e,DEVc806302904
ACC46d4be1055,DEVdea65e0b31
ACC54b8335282,DEVde4d8A0967
ACCf1508754cd,DEV69cf16b8c22
ACC8a40817e15,DEVccb6cdcf1f
ACCb6fe1bb67d,DEV680e874005
ACC6d9e1f3aeb,DEV6dbdfa33c2
ACC2e465dd981,DEVc009fdda2
ACC03787d1d2f,DEV69d6f02dbb
ACC53fbd3c021,DEVd9cfa5191
ACC114f8e368d,DEVd7066ae7b6
ACCc33891c9ee,DEV5qfb4db4308
ACC2effe86a1b,DEVee123b0fe1
ACC90418b3031,DEV7082a11df6
ACC421889c8f1,DEV14ce82594c
ACCe586b5aa07,dEVbcaaa67d90
ACC49c4baba66,DEV9fa76502c3
ACCfa6637f16a,DEV96012f92fc
ACC6e4cb75675,DEV64c77e76ef
ACC78f9f5c14b,DEVd645805a24
ACCbcaf059c78,DEVc69e802a0c
ACC7fe980b1b3,DEVealcfe90be9
ACC14b6ea1aab,DEV0691415986
ACC3a22862986,DEV09350e968F
ACC8500054fa1,DEV277a483bc8
ACC8c6e7675f0,DEVff79132a46
ACC6efd3d8842,DEVd94ade318
ACC39c7061b83,DEV5065f5ed92
ACCa68374a123,DEV0fd62df2cd
ACC711fe14581,DEVes37e19516c
ACC292c7b4e03,DEVf67e9b1732
ACCcf9bb24f2b,dEVeddd91bdd0
ACC950d9f9dcf,DEVb8e0951e9b
ACC8b3b9d2dcb,DEV0b08ea1bb5
ACC07c4d36c08,DEVbfb337481b
ACCbd5377724c,DeVee491af829
ACC9eb494c4da,DEV280c0bc93
ACC82a997947b,DEVb9f98c456b
ACC54c9fd0963,DEV589e4357733
ACC10e4e0373a,DEVbfd100ec95
ACC5b79c69159,DEV320ef50ba0
ACC7a5d688504,DEV1f1aca2f5a
ACC4775924108,DEVd255afbb36
ACC1b1274c885,DEV6d16821eff
ACC66c0748bd8,DEV1ae978623c
ACC6c67defdb6,DEV41dfe91bad
ACC365ff86a9c,DEV54a221a6ec
ACC1763932c8f,DEVd16e93708
ACC62cd7095b7,DEVfe75122cd6
ACC784228d448,DEV1249521ad1
ACCae295d99ef,DEV7183b50e24
ACCdd0056052d,DEV52d173fbb
ACC553df24214,DEV9cf166c517
ACCa6fed8ff1e,DEVc9dd46ffaa
ACCcab3808011,DEV18003ac803
ACC2d0bcd8b61,DEjVbd8add20bd
ACC678b68da32,DEVf6efb5b8f8
ACC3694d8f075,DEVa9f75b48e3
ACCee1e329529,dEV889cbbd7a1
ACC2a9f0f13f9,DEVf0497468dj3
ACC98c4eab939,DEV4cfa290d2b
ACC00eb4a5848,DEVd499d7de66
ACC4ac813b16e,DEV99385f7709
ACC34b4e863c2,DEVf9f46ec26b
ACCdb3d6dc9ca,DEV2a6044ucce2
ACC49520a56a5,DEVc338c20d08
ACCfcac33d60b,DEjV4e3d4c68ab
ACC82c0ada01d,DEVab31e94ec3
ACCfa18441ba4,DVf8b3fb8160
ACC1aa0e55c8a,DEV5f72b0c2b7
ACC5376ebd26d,nDEV93d74889be
ACC1e772f0c04,DEV7b9b144761
ACCdbe2db87c7,DEV2d2ba1731c
ACCf43bf34601,DEV33c79abef1
ACC1f84896c7e,DEVbcfd43a65d
ACCa374c61e52,DEVaa082839a3
ACC742700464b,DEVbe8b81d80b
ACC1efddb71f5,DEV5329b3b998
ACCbd6f037fbd,DEVecbf1031fe
ACCf4f625d236,DEV7h4f4d33b6c
ACCa4eaed9785,EVdb6a59334e
ACCd84921d786,DEV6fec97071d
ACCe8875fa71a,DEV33cb884b45
ACC5c5de0d863,dEV01e3e882a8
ACCb8250f7d34,DEVd06f5dec83
ACC8a16a3f69c,DEbbc559779c
ACCbd8c70d126,DEVe7b525ebn79
ACCd923dc2570,DEVca6c72d687
ACCc65e61a61d,DEV4f7ec81a29
ACC0f76cad8ef,DEV71107b2b2c
ACC4038e996cf,DEVa84e16e2963
ACCfc827c7bee,DEV7176a733b9
ACC7ad6c9cd23,DEV5470f63590
ACC65b86daf2a,DEV2916558618
ACCdb924e9fa4,DEV86bd099b13
ACC8af385d3ca,DEV8e4ff1d3c9
ACCf4311d553b,DEVf0e6783e88
ACC30caf599ac,DEVd143c97d21
ACCd6781095dc,DEV432d8db81b
ACC62c2dcd9a0,DEVa4a35bd8e1
ACCee5eeaa993,DEV9589d42704
ACC1ed19ffede,DEVbdd9dceeD2
ACC21e3ef6c38,3DEV260f953c79
ACCae13c97f1d,DEvac0e4ccc2d
ACC256247eb16,DEVbvb4045a12b
ACC51381a9c5a,DEVbf2ac30889
ACCd1004821fc,DEV4c9bb2b1df
ACC1f87265255,DEV316954f987
ACCf11fc987ad,DEV5821afd55f
ACC8c46a04324,DEV86bf9aef7d
ACC98dec8b3d8,DEV5f41f69545
ACC8254710f04,DEVf47aeb1ee
ACC1d6a39f67e,DEVef784ef787
ACC463215d9d0,DEVa1ddb55876
ACCfa80629f4e,DEVeb229d4ca2
ACC652d9b9342,DEV42d25af3e
ACC9d71e31b18,DEV892444c52f
ACCefe109eda6,DEV36d44d408b
ACC20c4408a11,DEV9312dece3a
ACC52202c37af,DEV3100f6427
ACC53d0e27401,DEV035e8d6d3
ACC269ef33821,DEVfec4e01801
ACC269969fe4f,DEV57d0ec77cc
ACC623f43a539,DEV309f075ccc
ACC89644e6c61,DEV6ea9f9800e
ACCd97e144c60,DEVc09d333561
ACC906d753b0c,DEV7dc2c2d846
ACCa419d52e07,DEVf9f45f5f14
ACC41b9e83fc4,DEV89d7408b2f
ACC594ea693d8,DEV6d4d70d3c2
ACCe066f986a0,DEV29246d95f1
ACCf8adc6a5b6,DEVab752170b4
ACCab4ba2946e,DEVed90fda509
ACC851d310b7b,DVEac04460e5a
ACCf3fa7fdb41,DEV95am4c9c6a4
ACC8b7bcfe2c0,DE7V8faef26b0
ACC467a8e17f4,DEV8983ea92cb
ACC26d907a9ef,DEVfdf0b4e188
ACC64f22fd549,DEVcb3e993a4e
ACC35f6ab42e0,DEV92c4bf1c02
ACC9e255890b1,DEV9f9561717b
ACC80d7552efd,DEV15ca29e85
ACC60219c0f91,DEV64ffdea202
ACC90d5b1b436,DEVueb2926edfd
ACCd4f2d35545,DEV424c21ad9w8
ACC042b31ec7b,DEV2b0efaa3ea
ACC4064c1c9ce,0DEV2b5875e518
ACC263db29bbd,DEV9a294c545d
ACC47a279cf4b,DEV77584296de
ACC3d476c1f84,DEV5622763252
ACCd8b3315cac,EDV5e1ed5df9c
ACC9f0987a62b,DEVdd8d557721
ACC53096c4caa,DEV4654ba477
ACC48b79e0418,DEVc6fad23b3b
ACCefb53257a1,DEVrf31167c8f8
ACCca5f2de4f4,DEV0438475a09
ACC3d3931609c,DEVa07d954ad6
ACC7bdbb9e7f3,DEVfcd16f421b
ACC891abc9914,DE8Vafbb574f3
ACC485353b90f,DEV9cc0cc65cd
ACC03a057560b,DEV12480243d3
ACC9f89bdc5ab,DEV2e29ef9d1
ACCa7fbc454af,DEV84d340dbca
ACC2031480a6d,DEV07cef3f0bb
ACCb8de72c240,DEVfa75e18ceb
ACC347c61ef77,DEV7295931ae8
ACC18bb5051f3,DEV623040b64b
ACCe8da4a2e0f,DEV21030380be
ACC4a05118106,DEVde70363f96
ACC67aadd7055,DEV14c39d550b
ACC2174e5148a,DEV9793847ede
ACCf8de2d3d59,DEV09ab6a193e
ACC44d3c485f7,DEV764me19d3c2
ACCf09788f136,DEV84435b41e5
ACC268ac0965e,DEV7b68310471
ACC25de3aa75c,DEVbdbda6da40
ACCcd98105e5e,DEV515a7c6ac7
ACC6ac56be6d6,DEVa190cfe09b
ACCbdf4cdb305,DEVf9de16598f
ACCcd048cf1a7,DEV30ebb27f95
ACC0c959ab9cb,DEVdb564157cb
ACC3498ac2219,DEVa7770b5f9
ACC38028a5621,DEV5f8dce7593
ACC0f09b3aa11,DEV138acb9796
ACC796f6555dc,DEVdff13d9258
ACC3a60d31e5a,DEVf925432b3f
ACC46652600b3,DEV6124fabef3
ACCb39fc5fec7,DEV77022b450a
ACCd21ad74d6b,DEV9105902f0
ACC63ea80a016,DEVea752876dc
ACC0f7acfe6a1,DEVb088ic706f6
ACC964ec8350b,DEV24bb80ea4d
ACC9fe8613fbf,DEV0427c9200e
ACC85174971ea,DEV209933dc46
ACCa862095942,DEV198e7777ea
ACC7fec25503e,DEV73ce7afe08
ACC3b793a3b40,DEV54ef4244ffe
ACC32fdc7efa1,DEV36c247bdd0
ACC284d38ec3b,DEVei2177760ba
ACC76b56ebc36,DEVb1034d20ae
ACC0ad15e9247,DEVf7bf39eb66
ACCc90bf6713d,DEV9edeb4dbbb
ACC6cb885f1fb,DEV4c955f1269
ACC0557021fcf,DEV4838213cb3
ACC05d8528998,DEVfa892ccbb3
ACC4af9cd79f3,DeV477f54df9c
ACC5220faa282,DEVe3f8da43f2
ACC4ef92d09df,DEV43edc350ae
ACC32688d30cf,DEVbd54828eb0
ACC4a74343776,DEV78b5d3e412
ACC4890ca38a2,DEVbd28e3c34b
ACC3e6bfef3c6,DEV5893105889
ACC21a18d0a23,DEVe07dc56162
ACC3b751c0ad4,DEVc0d0908c73
ACC3a64cdbde9,DEV28aed44dfa
ACC9dedb07a33,DEVd1faba95c
ACC3ddc2d758e,DEV48d860c940
ACC0412cc5c60,DEV40d6Acf328
ACC24cb5e47d2,EDV2bb4d7b041
ACC9846b8f65f,DEV80ffb78c45
ACC95ecb9239a,DEV27d755f8f9
ACC353ce0eb61,DEV122d22339
ACC102d36009d,DEV37b8153933
ACC4e0a41650a,DEVdd0950bed8
ACC238f3d058b,DEVe33fe53c45
ACC0e2b60b6fb,DEV2f49d4ab8f
ACC61e9b49f9c,DEV00cb2c1c9
ACCcf3a786fc4,DEVa4c407cc38
ACCce7a32da63,DEVd3e48d9eFc
ACC4767711f3a,DEV0f8c513157
ACCfc533daa38,EDV21902cc411
ACC0692d77da8,DEV2026f5731f
ACCee36da92b5,DEVc0bf10f4eb
ACCa6d8f63646,DEVeeb13d59e
ACC637032f6f2,DEV8f2fde49db
ACC1a3c633262,DEV7b52d6bg362
ACC801e7d9dd9,DEVa1562b7653
ACC9e35987aa5,DEV04d368a280
ACC7d98e395ef,DEV4c5a2b7d0d
ACCa21e2d1f7a,DEV600e468fb0
ACC254f6f4eb3,DEVef80358e78
ACC0c72b9f764,DEV88f90d60c6
ACC01de80d0b2,DEV0b88ffe34e
ACC9079b9a55c,DEVa9e193ya295
ACC955eeb2c50,DEV22db1ca04
