order_id,account_id,amount,timestamp,product
ORDc199514ab2,ACCff01dba499,274.93,2026-05-14,Beauty
ORDde00b35f37,ACCe18d33e6b0,1816.65,2025-09-20,Home
ORD197c955f6b,ACCe18d33e6b0,377.7,2025-10-24,Home
ORD7be798d619,ACC4c2628110c,1250.63,2025-01-02,Beauty
ORD32dd11c03e,ACC4c2628110c,406.46,2025-01-15,Electronics
ORD778318a56b,ACC4c2628110c,823.65,2024-12-24,Grocery
ORD1805199117,ACCc487fced43,550.42,2026-03-02,Home
ORD808accaba7,ACCc487fced43,803.62,2026-03-01,Fashion
ORD3e2fab9e7b,ACCc487fced43,515.72,2026-03-13,Electronics
ORD873755e088,ACCc487fced43,739.81,2026-02-21,Beauty
ORD6b61dda832,ACC1dc3b93c29,716.87,2025-12-03,Fashion
ORD574ec97d45,ACC1dc3b93c29,685.69,2025-12-23,Beauty
ORD4113e1f73f,ACC557d72bf34,699.3,2025-02-16,Electronics
ORDc432651df3,ACC557d72bf34,2441.32,2025-02-11,Grocery
ORD50db323329,ACC5c96f6795d,1318.57,2026-06-07,Beauty
ORDb30def0b7c,ACC5c96f6795d,800.01,2026-06-26,Fashion
ORD4d9a6d6216,ACC5c96f6795d,1197.23,2026-05-29,Grocery
ORD52962423f2,ACC5c96f6795d,309.08,2026-06-11,Fashion
ORD9348761aed,ACC5411487462,716.59,2026-03-22,Beauty
ORDe8051a5d90,ACC5411487462,566.98,2026-04-27,Grocery
ORD42eb71b8e9,ACC5411487462,691.36,2026-05-12,Fashion
ORD9574c8a50b,ACC5411487462,1381.53,2026-05-11,Fashion
ORDfa9b777a45,ACC5411487462,1614.82,2026-03-29,Grocery
ORDb41bf5be52,ACC429d39aea4,1047.87,2025-05-01,Fashion
ORDaf404d2481,ACC8e98066345,784.33,2025-10-26,Beauty
ORD171532fd7a,ACC8e98066345,941.63,2025-10-09,Beauty
ORDfbb9a3cf02,ACC84a0886e26,1405.6,2026-01-27,Fashion
ORDe97c98ddb6,ACC84a0886e26,660.24,2026-01-09,Grocery
ORD975651f32a,ACC52aa67fc6e,577.08,2026-05-20,Fashion
ORDd6f3a312ad,ACC52aa67fc6e,1219.07,2026-05-29,Grocery
ORD11da8d23ad,ACC3df23cb393,461.85,2025-06-01,Electronics
ORDe26bd6c8a4,ACC97305c239a,1766.68,2026-08-30,Fashion
ORD5236bdf169,ACC97305c239a,727.69,2026-08-30,Electronics
ORD702a284514,ACC97305c239a,769.7,2026-08-30,Beauty
ORD7cb5c8208e,ACC351266ad5e,1584.83,2026-08-27,Home
ORD3ca44be87a,ACC351266ad5e,1470.79,2026-07-03,Electronics
ORD0323577719,ACC351266ad5e,634.99,2026-07-06,Grocery
ORD955c957a22,ACC7d646a6c76,953.42,2026-08-21,Electronics
ORDbfd5b4ad70,ACC7d646a6c76,424.15,2026-08-30,Fashion
ORDfac4ac473f,ACC7d646a6c76,529.32,2026-08-27,Fashion
ORDb5c78437d8,ACC7d646a6c76,739.52,2026-08-07,Fashion
ORD56c7e387d2,ACC7d646a6c76,1199.87,2026-08-30,Beauty
