account_id,ring_id,is_ring_member,coincidental_group_id
ACCff01dba499,,False,
ACCe18d33e6b0,,False,
ACC4c2628110c,,False,
ACCc487fced43,,False,
ACC1dc3b93c29,,False,
ACC557d72bf34,,False,
ACC5c96f6795d,,False,
ACC5411487462,,False,
ACC429d39aea4,,False,COINC0026
ACC8e98066345,,False,
ACC84a0886e26,,False,
ACC52aa67fc6e,,False,
ACC3df23cb393,,False,
ACC97305c239a,,False,
ACC351266ad5e,,False,
ACC7d646a6c76,,False,
ACC5f7ae05636,,False,
ACC2e0f9a4be3,,False,
ACC33e4ee1f29,,False,
ACCce31082e90,,False,
ACCb0c3930c79,,False,
ACC56b912ab4f,,False,
ACCaca1478231,,False,
ACC751041b366,,False,
ACC66d26c062c,,False,
ACC4ed410d610,,False,
ACC94e2cd26bf,,False,
ACC49e9868bd5,,False,
ACC8b7f608a3b,,False,
ACC96a5b34666,,False,
ACCa910b80817,,False,
ACC58612b7934,,False,
ACC38edd8ac3f,,False,
ACC4dc037b569,,False,
ACC041d2c335e,,False,
ACC95ca8d59b3,,False,
ACC222af08a01,,False,
ACC4202979b39,,False,
ACC80723c037d,,False,
ACC7d01bd552e,,False,
ACC849bddde5a,,False,
ACC40b93dbc94,,False,
ACC588d250e11,,False,
ACC7f3a0ab3d9,,False,
ACC1ff56d0d0a,,False,
ACCbb98ac6c0e,,False,
ACC52181ea4eb,,False,
ACCa43d03710d,,False,
ACC77c40a2257,,False,
ACC2f604d45da,,False,
ACCcfb9a4c263,,False,
ACC6f23eea98f,,False,
ACCd89cdb6ab3,,False,
ACCb2be644598,,False,
ACC5737c76bb7,,False,
ACCe587c1d55d,,False,
ACC7c70a09e86,,False,
ACCfbd7c52444,,False,
ACC0f6757b3e1,,False,
ACC47eec4ddf2,,False,
ACC822bb153fd,,False,
ACCeaa7dcf9db,,False,
ACCf48c362dd5,,False,
ACC600380129f,,False,
ACCa8b27a17bf,,False,
ACC34a6e8cae5,,False,
ACC32f440a8e9,,False,COINC0034
ACCa49961cd2e,,False,
ACC257094e40f,,False,
ACCf37be4c43a,,False,
ACC6517a4ef4e,,False,
ACC788b74f167,,False,
ACC10e2a62167,,False,
ACCd720f67247,,False,
ACC79878662f6,,False,COINC0048
ACC2879e2ffef,,False,
ACCda0336e40f,,False,
ACCe502f706ae,,False,
ACC46eba6606f,,False,
ACC78c8793e33,,False,
ACCcfad900002,,False,
ACC6911711523,,False,
ACCe90ddf192d,,False,
ACCc57460e3b1,,False,
ACC491c3e0379,,False,
ACC7d630eec76,,False,
ACCc5c556f09f,,False,
ACC82b98f2267,,False,
ACCcc205a3f7f,,False,
ACCca1c44724c,,False,
ACC42757a5a79,,False,
ACC19eb403a45,,False,
ACC0878561c60,,False,
ACC45ed314461,,False,
ACC5541facc6e,,False,
ACCf82a9caba8,,False,COINC0041
ACC5780a4623f,,False,
ACCf0b8eec1cd,,False,
ACC2df5221a1d,,False,
ACCf947b16e92,,False,
ACCc75dc85d60,,False,
ACCaaed7257b8,,False,
ACCc5d0015687,,False,
ACC73c1bf46fc,,False,
ACC31b1301787,,False,
ACC79a7ba0fa7,,False,
ACCe7326683c2,,False,
ACCc3fd231504,,False,
ACC0a999044d3,,False,
ACCd9ae9e0827,,False,
ACC005834acfc,,False,
ACCdb5452925a,,False,
ACC31e5e84e25,,False,
ACC07e3e5f97d,,False,
ACCd63a380f01,,False,
ACC7d6e9d6d26,,False,
ACC1032fcd863,,False,
ACC0ea8bdfc59,,False,
ACC86fc349b46,,False,
ACC45fafb3661,,False,
ACCd94db722e0,,False,
ACC3dc9a9e3a8,,False,
ACC2026bf76e9,,False,
ACC023010f9f0,,False,
ACCe3a5c72b7f,,False,
