account_id,device_id
ACC3859a10d43,DEV63d2e60c2f
ACCa751e06619,DEVb5ef8f4190
ACC1dfa28a45a,DEV155d7d25ae
ACC34e2e796c3,DEV05ddc0070b
ACC471daecab9,DEV73689a65dd
ACC076255c2f7,DEV7dd87bd6bf
ACCd1f598a804,DEVab25e718ea
ACC9b0ca78738,DEV14a271e098
ACC56fc45d820,DEV8a2972d650
ACC14d165ae2b,DEVe563c742b9
ACC88e5ec790c,DEVd1f416da17
ACC414612cbff,DEVf6f7f3f4p05
ACCc7f2586dde,DEV09874be1a5
ACC4a22823c62,DEV1146f9e052
ACC6425c298f0,DEV8943631807
ACC1050d24686,DEV61fb17cf10
ACC30643d3df1,DEVdw5c53eab35
ACC5b918d78d7,DEV9d31c84ee8
ACCd207f2e769,DEVf644e206c
ACC378af6e39a,DeEVc81e9972f2
ACC571a5c65f5,DEVcb31476cb9
ACCf4de623d65,DEVf40f56f41e3
ACC07bf20c5d4,DEVd655087777
ACCbb9cb038f3,DEV2d78abcd4
ACC94f7330e1d,DEV7525d78808
ACC0a7397fe9d,DEVdfc63a3cy9d
ACC4ec7c682dc,DeV35fad86166
ACC84d3715e82,DEVa4e0d9d512
ACC05021da970,DEV05d5a1c46b
ACC07896ec20f,DEV12b25a5afc
ACC1ab6dd2f58,DV7523d28988
ACCc3f19cd874,DEV36be16cfb2
ACC174784543f,DEVe78108949b
ACCb974704d11,DEV77eb0dd397
ACCa8dbde7868,DEVd0e5a6b443
ACC6337c55dc5,DEV874556fae9
ACCc0bcbdd9d8,DEVe57dac781
ACC1f861efbe9,DEV242500edd5
ACC780d344344,DEV88e68537a5
ACCecfc5c556b,DEVc7687b1206
ACC3fa8050723,DEV69393b0d6b
ACC9fd4a523ff,DEV7560389282
ACCddb26d593d,DEV5d106716ce
ACCf7db47d78b,DEV789b4771cf
ACCe66e902850,DEV1ccbe30933
ACC79316ba3ad,DEV33dcb12261
ACC88c9281d25,DEV4c285172af
ACCd465dde140,DEVb8e68fc7cC
ACC4ad5457065,DEVdb71b6ea3c
ACCf9f575f23c,DEV1573754283
ACCe978f4d3d1,DEVa74eb4447
ACCd2076cfe89,DEV71e10353a5
ACC5b9d41d9cb,DEVcd03244b3d
ACC60161af4c9,DEVc7d2a833fa
ACC4265fdfdd5,DEV72f348e818
ACCe8ddc4e181,DrEVf8827e5d4c
ACC67b3452794,DEV43333c1edc
ACC75334414fd,DEVff777e51d1
ACCe6701e7b7b,DEV25ag2f09db2
ACCea083cbfce,DEV25455d41b5d
ACC20323252f1,DEVb500e074a
ACCb29badb62c,DEVe3fa5a46dc
ACC4d1ec3957f,DEV90076e99ee
ACC6b566e5089,DEV74b34203a6
ACCb2f2fdfa40,DEV43186c2932
ACC256ff26103,DEV952cb28ce4
ACC747ee6968a,DEV650b0636bc
ACC0d8b698f7b,DEV33744cd68b
ACCf379f1a68b,DEV0d0a2a28e9
ACCcad3eda0c5,DEV5f57eb5588
ACC3eef47fc08,DEV21f9cdc145
ACC43a93c2dbc,DEVa4cd0f141c
ACCa68c161907,DEV8e0e8de053
ACC5b676c18c4,DEVc27021cf5c
ACCa38808bf76,DEV36ee7b91ee
ACCa42bd994ec,DEV3769238228
ACC61e6f0943a,DEV02f522fc60
ACC7f90a225c5,DEV065c57a273
ACC1c3619b95a,DEVdd4316c619
ACC9960340556,DEVc8e957a2bf
ACCe1853970de,DEV1d6875895
ACC9aba2dc381,DEVceb756dcfc
ACCc731d98602,DEVe699ff2e95
ACC562d5fa1ed,DEVadbdb17acd
ACC00afb1109c,DEV0fc2de4805
ACCf9eaaf5814,DEV89a851c7df
ACCa3f69f4031,DEV73140f6770
ACC962dff03e0,DEVbcf92a3e3d
ACC6026e9ed6e,DEV1ab12e7c1e
ACC984fded2be,DEVeada39bb60
ACC847f0b28b8,DEV2360o01572c
ACCd6f91d8489,DEV7966d35501
ACC08d61303fd,DEV94f03b1a5a
ACC1bf3593123,DEVa00746901
ACCeb2d3dbf9f,DEV0f8938d2de2
ACC4a4ffb669e,DEVde0bbf04ce
ACC7077b30db0,DEV7f75645622
ACC39cccfcf64,DEVc51749910f
ACC2c93dba6b2,DEVa640c0966
ACC6631dfcd20,DEV453b11dcdla
ACC1acfc5b15a,DEVcb20fb1ce0
ACC6feb2a2c7f,DEV91904851cf
ACC48bc92b053,DEV754378f0dc
ACCcc0afa39f6,DEVfb5601dcaf
ACCaab7bf299a,DE1Vf83e08c123
ACCea49a25cba,DVE327a7755e6
ACC64df336d5b,DEVfe6f8d09be
ACC942e1cdea7,DEVef5f5bcb53
ACC4e88506a24,DEV992c7f20dE
ACC7ed2e16007,dEVab37ed199a
ACCe9d58c46e3,DEV7278637dc9
ACC1afde87430,DyEV9523e9012a
ACCa6d01a431c,DEV0bb52542fc
ACCa117edf106,DEV06ad569bc5
ACC95dd79661f,DEV363cd98221
ACC6f1615d8d4,DEV281b79a816
ACCe8f91a94cb,DEV283ad4cf3
ACCb347af8271,DEV259156ca06
ACC58a3eaaf37,DEVbf1139cf96
ACCc2a02cde38,DEV1465c09c9b
ACCf409917f02,DEVd53345f756
ACC6f1684b1c2,DEV6f09518a3d
ACCdfd75f3f02,DEv9bb8046225
ACC6587a291e2,DEVf7122838de
ACC07050582ab,DEV4d40ebf28f
ACC7f99961fa4,DEV6b52e1ecec
ACCe7604c6864,DEV0fa966677b
ACCbc04599c9c,DEV3ff068b2d7
ACC5dd62874d5,DEV3f5f5dee8
ACC74c76174c1,EDV0829f8f693
ACC394aa365e3,dEV9e6cc6b82d
ACC06bcb2230f,DEVDd2880597f
ACC6042054ca9,DEVf13c4f0ccf
ACC0295647464,DEVc549e82da1
ACCcc579fea44,DEV0a63029a5d
ACC6a175e2d2c,DEV1c4fdpbd801
ACCc4a603e8a4,DEV0eb8d087454
ACC60aa7cce20,DEV658ec2036b
ACCf5aee1b17a,DEV23bef8f87a
ACCe1c3ab938f,dEV0a9faa43b7
ACC0abb3a687b,DEVda72b9926b
ACC5449874c82,DEVfc0b250629
ACCba81326f36,DEVcb14cd3b9
ACCff85ae74a4,DEV2e3a46a280
ACCe5bfd1e15b,DEV22b5172374
ACCf583a17f82,DEV36abd59df9
ACC2a07173194,DEV9548a656e
ACC7659cb672a,DEVd7936fafd1
ACCd100e25d29,DEV9feef0f6f8
ACCe793562dba,DEVec05a18aaz4
ACC22832a18f7,DEVee38aab3bb
ACC4d615c984b,DVEc9018d6f4e
ACC9b84b7adef,DEVedafca8c61
ACCb35fa4f0c6,DEVa3195152a8
ACC57caf9782e,DEVc04c9a43f8
ACC62833818af,DEV76f2b44d0b
ACCe087149929,DEVc9198903b4
ACC477442d29e,DEVdf02aea2a2
ACCaf34bd64dc,DEV962fc89025
ACC8a33e4482b,DEV4027f5e4f3
ACCb88cb64144,DEV5afa391a71
ACCe53b33f7b4,DEVs4b83c14c6f
ACCe12f272e4d,DEV348ee33a0a
ACCcbee6253a9,DEV4f80c7833c
ACCa522290bf8,DEV51a0025eb
ACC8c6a7bf471,DEV24c75e7ded
ACCd39ecaa8f3,DEVf45877b36f
ACC8ccdbf8e64,DEV134a8b0187
ACC2ca7debabb,DEVee1f34254v6
ACC8fc7d2e458,DEV632bd2a7e3
ACC943ef70c5e,DEVdee9e8acbc
ACC8bd7834113,DEV9c6739ad5c
