account_id,ring_id,is_ring_member,coincidental_group_id
ACC3859a10d43,,False,
ACCa751e06619,,False,
ACC1dfa28a45a,,False,
ACC34e2e796c3,,False,
ACC471daecab9,,False,
ACC076255c2f7,,False,
ACCd1f598a804,,False,
ACC9b0ca78738,,False,
ACC56fc45d820,,False,
ACC14d165ae2b,,False,
ACC88e5ec790c,,False,
ACC414612cbff,,False,
ACCc7f2586dde,,False,
ACC4a22823c62,,False,
ACC6425c298f0,,False,COINC0008
ACC1050d24686,,False,
ACC30643d3df1,,False,
ACC5b918d78d7,,False,
ACCd207f2e769,,False,
ACC378af6e39a,,False,
ACC571a5c65f5,,False,
ACCf4de623d65,,False,
ACC07bf20c5d4,,False,
ACCbb9cb038f3,,False,
ACC94f7330e1d,,False,
ACC0a7397fe9d,,False,
ACC4ec7c682dc,,False,
ACC84d3715e82,,False,
ACC05021da970,,False,
ACC07896ec20f,,False,
ACC1ab6dd2f58,,False,
ACCc3f19cd874,,False,
ACC174784543f,,False,
ACCb974704d11,,False,
ACCa8dbde7868,,False,
ACC6337c55dc5,,False,
ACCc0bcbdd9d8,,False,
ACC1f861efbe9,,False,COINC0038
ACC780d344344,,False,
ACCecfc5c556b,,False,
ACC3fa8050723,,False,
ACC9fd4a523ff,,False,
ACCddb26d593d,,False,
ACCf7db47d78b,,False,
ACCe66e902850,,False,
ACC79316ba3ad,,False,
ACC88c9281d25,,False,
ACCd465dde140,,False,
ACC4ad5457065,,False,
ACCf9f575f23c,,False,
ACCe978f4d3d1,,False,
ACCd2076cfe89,,False,
ACC5b9d41d9cb,,False,
ACC60161af4c9,,False,
ACC4265fdfdd5,,False,COINC0009
ACCe8ddc4e181,,False,
ACC67b3452794,,False,
ACC75334414fd,,False,COINC0047
ACCe6701e7b7b,,False,
ACCea083cbfce,,False,
ACC20323252f1,,False,
ACCb29badb62c,,False,
ACC4d1ec3957f,,False,
ACC6b566e5089,,False,
ACCb2f2fdfa40,,False,
ACC256ff26103,,False,
ACC747ee6968a,,False,
ACC0d8b698f7b,,False,COINC0007
ACCf379f1a68b,,False,
ACCcad3eda0c5,,False,
ACC3eef47fc08,,False,
ACC43a93c2dbc,,False,
ACCa68c161907,,False,
ACC5b676c18c4,,False,
ACCa38808bf76,,False,
ACCa42bd994ec,,False,
ACC61e6f0943a,,False,
ACC7f90a225c5,,False,
ACC1c3619b95a,,False,
ACC9960340556,,False,
ACCe1853970de,,False,
ACC9aba2dc381,,False,
ACCc731d98602,,False,
ACC562d5fa1ed,,False,
ACC00afb1109c,,False,
ACCf9eaaf5814,,False,
ACCa3f69f4031,,False,
ACC962dff03e0,,False,
ACC6026e9ed6e,,False,
ACC984fded2be,,False,
ACC847f0b28b8,,False,
ACCd6f91d8489,,False,
ACC08d61303fd,,False,
ACC1bf3593123,,False,
ACCeb2d3dbf9f,,False,
ACC4a4ffb669e,,False,
ACC7077b30db0,,False,
ACC39cccfcf64,,False,
ACC2c93dba6b2,,False,
ACC6631dfcd20,,False,
ACC1acfc5b15a,,False,
ACC6feb2a2c7f,,False,
ACC48bc92b053,,False,
ACCcc0afa39f6,,False,
ACCaab7bf299a,,False,
ACCea49a25cba,,False,
ACC64df336d5b,,False,
ACC942e1cdea7,,False,
ACC4e88506a24,,False,
ACC7ed2e16007,,False,
ACCe9d58c46e3,,False,
ACC1afde87430,,False,
ACCa6d01a431c,,False,
ACCa117edf106,,False,
ACC95dd79661f,,False,
ACC6f1615d8d4,,False,
ACCe8f91a94cb,,False,
ACCb347af8271,,False,
ACC58a3eaaf37,,False,
ACCc2a02cde38,,False,
ACCf409917f02,,False,
ACC6f1684b1c2,,False,
ACCdfd75f3f02,,False,
ACC6587a291e2,,False,
ACC07050582ab,,False,
ACC7f99961fa4,,False,
ACCe7604c6864,,False,
ACCbc04599c9c,,False,
ACC5dd62874d5,,False,
ACC74c76174c1,,False,
ACC394aa365e3,,False,
ACC06bcb2230f,,False,
ACC6042054ca9,,False,
ACC0295647464,,False,
ACCcc579fea44,,False,
ACC6a175e2d2c,,False,
ACCc4a603e8a4,,False,
ACC60aa7cce20,,False,
ACCf5aee1b17a,,False,
ACCe1c3ab938f,,False,
ACC0abb3a687b,,False,
ACC5449874c82,,False,
ACCba81326f36,,False,
ACCff85ae74a4,,False,
ACCe5bfd1e15b,,False,
ACCf583a17f82,,False,
ACC2a07173194,,False,
ACC7659cb672a,,False,
ACCd100e25d29,,False,
