order_id,account_id,amount,timestamp,product
ORD4935fb24c4,ACC3859a10d43,696.4,2026-02-04,Home
ORD90258dc33a,ACC3859a10d43,669.97,2026-01-22,Fashion
ORD57bcc2478a,ACC3859a10d43,767.58,2026-02-14,Home
ORDc3da30b8bf,ACC3859a10d43,584.71,2026-01-27,Fashion
ORD5214635d01,ACC3859a10d43,782.66,2026-01-11,Electronics
ORDc9e4b4ab57,ACCa751e06619,630.18,2024-11-19,Home
ORD408a12fc8d,ACCa751e06619,354.54,2024-11-06,Beauty
ORD86684925ad,ACCa751e06619,976.09,2024-11-01,Grocery
ORD6fa4261a8d,ACCa751e06619,354.26,2024-11-02,Electronics
ORDb2d815489e,ACC1dfa28a45a,581.23,2026-08-03,Beauty
ORDcc09ffaed1,ACC1dfa28a45a,1681.91,2026-07-10,Electronics
ORDa8bef42f78,ACC34e2e796c3,900.52,2026-07-22,Fashion
ORDda225726a8,ACC34e2e796c3,1117.26,2026-06-08,Home
ORD3ca0b4e10b,ACC471daecab9,922.93,2025-01-15,Beauty
ORD0d4c30c1ea,ACC471daecab9,1161.12,2025-01-11,Fashion
ORD943b843368,ACC076255c2f7,2148.8,2026-05-28,Grocery
ORDa7b1c87f87,ACC076255c2f7,336.37,2026-06-25,Electronics
ORD721d895043,ACCd1f598a804,711.94,2026-05-18,Grocery
ORD128dc21dc1,ACCd1f598a804,669.46,2026-05-29,Grocery
ORDe3982c4684,ACCd1f598a804,334.64,2026-04-10,Fashion
ORD5c3b9ed0a8,ACCd1f598a804,593.65,2026-04-19,Fashion
ORD52c4c12210,ACC9b0ca78738,596.04,2024-10-25,Beauty
ORDdee11c83af,ACC56fc45d820,1683.08,2026-05-14,Home
ORD909aa932e2,ACC56fc45d820,457.36,2026-05-19,Beauty
ORDebb75fecc5,ACC56fc45d820,1221.13,2026-05-10,Beauty
ORD04268fa79d,ACC56fc45d820,315.5,2026-05-15,Electronics
ORDf82e32323f,ACC56fc45d820,591.8,2026-05-01,Fashion
ORD347a2bcd36,ACC14d165ae2b,307.16,2025-11-22,Grocery
ORDd5d4cd6605,ACC88e5ec790c,570.92,2026-05-20,Beauty
ORD3a18e6d35b,ACC88e5ec790c,862.57,2026-06-19,Home
ORDbc163e392e,ACC88e5ec790c,863.58,2026-05-30,Beauty
ORD95872e1222,ACC88e5ec790c,469.9,2026-05-15,Beauty
ORDa41d95ea24,ACC88e5ec790c,995.84,2026-06-19,Grocery
ORD288c06bd9c,ACC414612cbff,2109.28,2026-07-02,Home
ORD2bf95c8ff4,ACC414612cbff,1194.79,2026-07-01,Fashion
ORDce866649fc,ACC414612cbff,1475.78,2026-07-18,Grocery
ORD7ecf29dd06,ACC414612cbff,897.18,2026-08-11,Grocery
ORDf9fa277563,ACC414612cbff,1141.02,2026-07-05,Electronics
ORD0342f5ace1,ACC414612cbff,1204.3,2026-06-20,Grocery
