account_id,ring_id,is_ring_member,coincidental_group_id
ACC3f2b13f3a7,,False,
ACCde85e43044,,False,
ACCb7653371bb,,False,
ACC6acfec29a1,,False,
ACC996e9eebf7,,False,
ACC4a7467a1e7,,False,
ACCbb31cfef2d,,False,
ACC991f483a15,,False,
ACCb4e1d67b25,,False,
ACCa0e5b04f5a,,False,
ACC27fbcea8d8,,False,
ACC2fd23dfa93,,False,
ACC038cd792f7,,False,
ACC66dfb20b12,,False,
ACCc9606846f5,,False,
ACC649fedb8ce,,False,
ACCbc38fd2e4e,,False,
ACC1d3362c345,,False,
ACC9c4aa6c621,,False,
ACC94b81e131c,,False,
ACC88626c5453,,False,
ACCd431ed96e4,,False,
ACC2d6eff0b00,,False,
ACC80847d2b10,,False,
ACCaefd439996,,False,
ACCe98e496657,,False,
ACC5d5fb6c856,,False,
ACC2359d5cd5a,,False,
ACC2966f593dc,,False,
ACCadac42ad52,,False,
ACC6f17e55344,,False,
ACC6480083235,,False,
ACCfabd6972d1,,False,
ACC9d4b21ee44,,False,
ACCad04a5b367,,False,
ACC2ff387cad0,,False,
ACCe9121adf11,,False,
ACCb9a210a527,,False,
ACC03de417420,,False,
ACC828680e558,,False,
ACCab2109d3b9,,False,COINC0040
ACC923f7f0075,,False,
ACC088cc57911,,False,
ACCc3e7a6c4bc,,False,
ACC1c82e3b020,,False,
ACC0b2cc06779,,False,
ACC9735beba10,,False,
ACC31c55b3f1f,,False,
ACCdbeee1155a,,False,
ACC3926ba5d2c,,False,
ACC83994e5623,,False,
ACCf964869050,,False,
ACC85fa411759,,False,
ACCe26567b148,,False,
ACC38cac270b3,,False,
ACC24a10193d9,,False,
ACC7189ee0399,,False,
ACCb1429938b5,,False,
ACC29e23da816,,False,
ACC6432d06b93,,False,
ACCe2095c90ff,,False,
ACCf005bd9c2e,,False,
ACC93a63ecc3f,,False,
ACC62e0d5a25b,,False,
ACC242061eafd,,False,
ACCfe6dfba1e8,,False,
ACC4020b33596,,False,
ACC6e76e36bb6,,False,
ACC078c7c76f7,,False,
ACC6925d63dbd,,False,
ACC34ef82d339,,False,
