cluster_id,cluster_size,entity_reuse_ratio,internal_density,mean_degree_centrality,max_degree_centrality,mean_pagerank,max_pagerank,mean_betweenness_centrality,max_betweenness_centrality,creation_span_days,creation_std_days,avg_order_amount,order_amount_cv
0,26,0.5769230769230769,0.6123076923076923,0.027189506763219018,0.03907637655417407,0.0017730496453900702,0.002595288536578365,1.0272020307877093e-05,3.730364139616808e-05,314,96.21942871134947,529.3035555555556,0.5878839308167134
1,28,0.5086206896551724,0.5185185185185185,0.024866785079928955,0.03730017761989343,0.0017730496453900707,0.002776868367323236,3.694891132209151e-05,0.00010098763435062368,610,117.17187664814745,692.6172131147541,0.7892161307818517
2,7,0.2857142857142857,0.5714285714285714,0.00608982491753362,0.008880994671403197,0.0017730496453900713,0.0021574127483068016,1.0167768174885612e-05,2.6690391459074734e-05,118,42.96122282555126,447.4176923076923,0.4899885680067002
3,3,0.11111111111111116,1.0,0.003552397868561279,0.003552397868561279,0.0017730496453900709,0.0017730496453900709,0.0,0.0,307,159.56921173375937,1067.0,0.48271331567786213
4,26,0.5288461538461539,0.556923076923077,0.024730154392676593,0.035523978685612786,0.001773049645390071,0.0026586006353329973,6.178665272094085e-05,0.00018812718289694456,351,123.04536374224563,741.0869491525423,0.8214352514876873
5,30,0.5666666666666667,0.5540229885057472,0.02889283599763173,0.04085257548845471,0.0017643585611767972,0.0025613179139769935,0.00023128835025980628,0.0014138409049232353,343,83.51158636663098,457.00762711864405,0.4494313455903091
6,2,0.09090909090909094,1.0,0.0017761989342806395,0.0017761989342806395,0.0017730496453900709,0.0017730496453900709,0.0,0.0,451,318.9051583151329,1119.01,0.4718527282649214
7,18,0.4444444444444444,0.39869281045751637,0.012038681665679889,0.017761989342806393,0.001773049645390071,0.0028054065679747487,3.866029478919949e-05,0.00017244958481613286,304,104.73728415808029,537.3441666666666,0.6805463643477546
8,24,0.5463917525773196,0.5507246376811594,0.023090586145648313,0.03374777975133215,0.0017741379995215086,0.0025638850707399266,0.0006504005493394937,0.008997924080664294,49,16.949840749967986,541.8997826086958,0.6860189573672966
9,2,0.0714285714285714,1.0,0.0017761989342806395,0.0017761989342806395,0.0017730496453900709,0.0017730496453900709,0.0,0.0,94,66.46803743153546,947.582,0.5211687210051867
10,13,0.5192307692307692,0.6282051282051282,0.013389807350730974,0.017761989342806393,0.0017730496453900704,0.002495861311584255,0.0,0.0,368,145.32434987525895,603.3349999999999,0.8519731128315335
11,4,0.13636363636363635,1.0,0.0053285968028419185,0.0053285968028419185,0.0017730496453900709,0.0017730496453900709,0.0,0.0,614,276.3963036414682,1033.951,0.7107264827204257
12,25,0.5,0.4166666666666667,0.017761989342806393,0.028419182948490232,0.0017730496453900709,0.002807141160451883,4.851929450980459e-05,0.000220612325594532,397,132.7539453274365,644.328103448276,0.5291636691739696
13,22,0.5568181818181819,0.6017316017316018,0.022444695624091716,0.03197158081705151,0.0017730496453900709,0.0025956402750276983,2.8379920207856638e-05,0.00012596307080292845,376,108.34097209166175,596.6758333333333,0.5700679998960484
