cluster_id,cluster_size,entity_reuse_ratio,internal_density,mean_degree_centrality,max_degree_centrality,mean_pagerank,max_pagerank,mean_betweenness_centrality,max_betweenness_centrality,creation_span_days,creation_std_days,avg_order_amount,order_amount_cv
0,24,0.5208333333333333,0.5362318840579711,0.023314429741650915,0.034026465028355386,0.001886792452830189,0.002506674305947432,4.345077275195216e-05,0.00015366530565394203,353,118.36065463327495,611.8203921568628,0.5853190874721471
1,2,0.08333333333333337,1.0,0.001890359168241966,0.001890359168241966,0.0018867924528301887,0.0018867924528301887,0.0,0.0,41,28.991378028648448,954.4250000000001,0.3965513175072447
2,4,0.125,1.0,0.005671077504725898,0.005671077504725898,0.0018867924528301887,0.0018867924528301887,0.0,0.0,156,74.0287106466133,835.6324999999999,0.5373193313915434
3,18,0.44594594594594594,0.5555555555555556,0.019218651543793323,0.03213610586011342,0.0019004436552158682,0.0028875848397510936,0.00343450234084807,0.028155432085993734,49,15.027643373446052,531.9838235294118,0.6913558671771625
4,15,0.44999999999999996,0.45714285714285713,0.012098298676748583,0.020793950850661626,0.0018867924528301883,0.002985127351215028,0.0,0.0,189,58.536760936631794,582.2573684210525,0.7893349934879054
5,2,0.09090909090909094,1.0,0.001890359168241966,0.001890359168241966,0.0018867924528301887,0.0018867924528301887,0.0,0.0,235,166.17009357883867,970.2933333333334,0.5557997511044495
6,36,0.6319444444444444,0.665079365079365,0.044003360638521324,0.05860113421550095,0.0018867924528301883,0.002590574155315985,6.118247705536031e-05,0.00019145022387000995,393,117.10689730679998,574.6745945945945,0.5849072311747743
7,30,0.5083333333333333,0.4528735632183908,0.024826717076244488,0.04158790170132325,0.0018867924528301883,0.0027873552646864056,2.782675007527701e-05,0.00011339495241010393,349,116.82512719799448,567.1622413793104,0.7542325315191187
8,18,0.5138888888888888,0.6078431372549019,0.01953371140516698,0.02835538752362949,0.0018867924528301891,0.002733873958879352,2.4242583664932154e-05,8.538510101010102e-05,193,71.87234507742255,677.2727272727273,0.66234249910399
9,27,0.6018518518518519,0.5555555555555556,0.02730518798571729,0.03969754253308129,0.0018867924528301893,0.002629672792690027,4.3597129074695135e-05,0.00012372507542962087,347,109.13707108448662,575.8458695652173,0.6270274857245614
10,36,0.5138888888888888,0.4015873015873016,0.026570048309178744,0.045368620037807186,0.0018867924528301883,0.0030842120137199672,5.3689368489835285e-05,0.0002261662737515011,25,5.770752749996079,531.1844444444445,0.6012343862395718
11,35,0.47857142857142854,0.33613445378151263,0.02160410477990818,0.034026465028355386,0.0018867924528301891,0.0031467013023048973,8.51546661763276e-05,0.0005482592428615156,394,128.385396693057,530.814328358209,0.5746698909443474
12,10,0.4,0.4666666666666667,0.007939508506616257,0.013232514177693762,0.0018867924528301887,0.003247744097370142,1.5189776553412916e-05,4.734848484848485e-05,226,84.84521855184954,582.33,0.507124523070829
13,27,0.5185185185185186,0.4415954415954416,0.02268431001890359,0.035916824196597356,0.0018835315600885553,0.0028784602758441385,0.0011510706748150631,0.0113493265993266,385,116.74123380158217,596.155925925926,0.6372073628281276
14,2,0.08333333333333337,1.0,0.001890359168241966,0.001890359168241966,0.0018867924528301887,0.0018867924528301887,0.0,0.0,220,155.56349186104046,1064.5855555555554,0.5233276953305859
15,2,0.09999999999999998,1.0,0.001890359168241966,0.001890359168241966,0.0018867924528301887,0.0018867924528301887,0.0,0.0,399,282.1356056934324,1029.378,0.5729453404984629
16,36,0.5753424657534247,0.5190476190476191,0.034761604704893936,0.052930056710775046,0.001907834190486064,0.002803731410980087,0.0010218020357538767,0.01614374252205574,387,115.02409340434752,467.9704545454545,0.6176061624735795
