cluster_id,cluster_size,entity_reuse_ratio,internal_density,mean_degree_centrality,max_degree_centrality,mean_pagerank,max_pagerank,mean_betweenness_centrality,max_betweenness_centrality,creation_span_days,creation_std_days,avg_order_amount,order_amount_cv
0,3,0.125,1.0,0.003424657534246575,0.003424657534246575,0.0017094017094017094,0.0017094017094017094,0.0,0.0,194,105.30590360152338,1646.6779999999999,0.6150055688336071
1,31,0.552,0.443010752688172,0.022812638091029604,0.03595890410958904,0.0017172990031910594,0.002512113003086311,0.00017663349400389466,0.0022126929674099486,191,67.8813639365951,565.8968518518518,0.6904624426158523
2,27,0.47706422018348627,0.4045584045584046,0.01832825976661593,0.03424657534246575,0.001712952108416624,0.0032816817205393307,0.00024267835588590305,0.00411663807890223,243,89.75842856565338,559.3059649122807,0.6302771718786412
3,2,0.08333333333333337,1.0,0.0017123287671232876,0.0017123287671232876,0.0017094017094017094,0.0017094017094017094,0.0,0.0,553,391.0300499961608,1034.048,0.5863803054804458
4,28,0.5089285714285714,0.47354497354497355,0.021893346379647745,0.03424657534246575,0.0017094017094017105,0.0026407415027914407,5.774548429024456e-05,0.0002249069144437927,213,79.44971954958643,675.8908474576269,0.5944984928343519
5,38,0.5921052631578947,0.5263157894736842,0.03334534967555877,0.0547945205479452,0.0017094017094017096,0.0024866821964035484,2.0770972596827975e-05,7.094338133082963e-05,26,5.764276605049098,583.5552112676057,0.6470282485782876
6,19,0.4736842105263158,0.5497076023391813,0.016943042537851477,0.025684931506849314,0.0017094017094017087,0.0026542312404878154,4.4235803918028344e-05,0.0003430531732418525,320,109.19498092700563,566.6642222222223,0.5720109039567757
7,2,0.0714285714285714,1.0,0.0017123287671232876,0.0017123287671232876,0.0017094017094017094,0.0017094017094017094,0.0,0.0,364,257.3868683519033,890.5683333333333,0.49939848947770893
8,2,0.08333333333333337,1.0,0.0017123287671232876,0.0017123287671232876,0.0017094017094017094,0.0017094017094017094,0.0,0.0,70,49.49747468305833,573.16,0.0
9,2,0.0714285714285714,1.0,0.0017123287671232876,0.0017123287671232876,0.0017094017094017094,0.0017094017094017094,0.0,0.0,539,381.1305550595491,741.2337499999999,0.43152396976265095
10,33,0.5454545454545454,0.3939393939393939,0.0215857202158572,0.03424657534246575,0.0017094017094017094,0.0025517771211268974,6.135773792616665e-05,0.00019686759781099402,139,54.016271398140546,533.2762121212121,0.6029892036036127
11,3,0.10526315789473684,1.0,0.003424657534246575,0.003424657534246575,0.0017094017094017094,0.0017094017094017094,0.0,0.0,397,199.87245933344593,909.05,0.0
12,37,0.5167785234899329,0.4339339339339339,0.027027027027027025,0.0410958904109589,0.0017025064204572787,0.002470728221572934,0.0007297817636871877,0.017545930748705606,403,147.9962208347949,572.3045945945946,0.5801898961614244
