account_id,ring_id,is_ring_member,coincidental_group_id
ACC9bcfbe07fa,,False,
ACCf56866d7b9,,False,
ACCd47fdf77b7,,False,
ACC48d4f3992c,,False,
ACC83707db47f,,False,
ACCb4916901a7,,False,
ACCe573a1dd78,,False,
ACC7aef3ba33e,,False,
ACC41c80025df,,False,
ACC13b199d0a9,,False,
ACC3a55debf31,,False,COINC0043
ACC291cbdcbef,,False,
ACC08fd1f3c08,,False,
ACC33b34c3bec,,False,
ACC68798bbb90,,False,
ACC01bf6716f8,,False,COINC0034
ACCd2b19450b1,,False,
ACC2ee741cb97,,False,
ACCebe75fb5e4,,False,
ACC515d70fbe9,,False,
ACCe64969740d,,False,
ACC7db9565adc,,False,
ACCc6c16f6eff,,False,
ACC77a80f5703,,False,
ACC07bf181f19,,False,
ACC9ce0e13bc9,,False,
ACC18acbf5b36,,False,
ACC89e97aa64a,,False,
ACC11dd0e9db6,,False,
ACC12b507dfad,,False,
ACCdaa9d91e40,,False,
ACC9b41c114d3,,False,
ACC3472361294,,False,
ACCc8b3efc2bd,,False,
ACC3038ec01b5,,False,
ACCa5ad80a8bb,,False,
ACC68db63b444,,False,
ACC21f243307c,,False,
ACCedac482e82,,False,
ACC2f210502f4,,False,
ACCfc8ed82925,,False,
ACCfea1e7f6b2,,False,
ACCeecf048d2d,,False,
ACC133cc69784,,False,
ACC073b6f2564,,False,
ACC200e697eb5,,False,
ACC854ffc8fb3,,False,
ACC523990291a,,False,
ACC2e18d14a1d,,False,
ACC4618aa44b2,,False,
ACCea87a6d70b,,False,
ACCd9431c40d5,,False,
ACC5e1c5e4dd5,,False,
ACC13e1db2eb3,,False,
ACCb4c815edaf,,False,
ACCf9701efb94,,False,
ACCb2b2116358,,False,
ACCba28777895,,False,
ACC0dc9010891,,False,
ACC248059ebe3,,False,
ACCfb597f2c46,,False,
ACC8abac12b7b,,False,
ACCb884f094cf,,False,
ACCf84430ef95,,False,
ACC2b6d73d055,,False,
ACC5fd028e27a,,False,
ACC373a1a5e25,,False,
ACCaab8128a0b,,False,
ACCc3a1bc5dbe,,False,
ACC04689ce476,,False,
ACCe328706c29,,False,
ACCbf13a070aa,,False,
ACC23873ae102,,False,
ACCbcd3fe1418,,False,
ACC1985673283,,False,
ACC3678bf0235,,False,
ACCc903c4486d,,False,
ACC9d7d90fe6d,,False,
ACC6ee4e88555,,False,
ACC562c33e25d,,False,
ACC6ab9992fad,,False,
ACCa1aa2c8fd4,,False,
ACCc463862f4a,,False,
ACCd4ec6cf858,,False,
ACCe3237067ac,,False,
ACCf004d79329,,False,
ACCeae604c8ad,,False,
ACCd42de443ca,,False,
ACC902298dbb4,,False,
ACC8257dc0245,,False,
ACCf787321318,,False,
ACCa0afa84e85,,False,
ACCff6a63b7aa,,False,
ACCe47359175c,,False,
ACCb591800856,,False,
ACC22df2852a4,,False,
ACC045735d419,,False,
ACC2b0a7ac5c8,,False,
ACC05cfbd29a5,,False,
ACC043d4bb6ad,,False,
ACC755ca5ab32,,False,
ACC78c0cccc60,,False,
ACC9f0a499e7e,,False,
ACCbd9b4d5dac,,False,
ACC2584c4c7a5,,False,
ACC64d6f458bd,,False,
ACC3499a4bdbf,,False,
ACCe49e20f824,,False,
ACC5d28f2567d,,False,
ACC1d39305b17,,False,
ACC1a3e2f7405,,False,COINC0021
ACC69b3c584b2,,False,
ACC3e12015eea,,False,
ACC54fc1665e8,,False,
ACC49c592d6e4,,False,
ACCd75382c09a,,False,
ACC42284ea6ae,,False,
ACC672f44d735,,False,
ACC5b191627c2,,False,
ACC80bff905ba,,False,
ACCd43a4f0d2b,,False,
ACC3564e595eb,,False,
ACC4617b86a14,,False,
ACC970927b2d3,,False,
ACC5e1500557f,,False,
ACC261e6ee3b6,,False,
ACC48c2477b01,,False,
ACC5711666aa3,,False,
ACC17c654f405,,False,
ACCa06934e9e3,,False,
ACCe0c111939e,,False,
ACC464f367139,,False,
ACC6a56538fb0,,False,
ACCbc11f4c13f,,False,
ACCc05842eb9f,,False,
ACCb91e55a676,,False,
ACC4819451534,,False,
ACC0e9bb5afae,,False,
ACC2bc382b885,,False,
ACCfd635768c1,,False,COINC0022
ACC9cf44ce13d,,False,
ACC5cc6cc2074,,False,
ACC98d3ebc229,,False,
ACCa2894e081e,,False,
ACC5825bcaa2b,,False,
ACC611f9bc64c,,False,COINC0029
ACCe9bbb6015b,,False,
ACCbb6c64b816,,False,
ACCd6d06a0489,,False,
ACCc31171e6c3,,False,
ACCab65fee315,,False,
ACC68e2a9fdf9,,False,COINC0004
ACCb8f1910511,,False,
ACC191f7a552f,,False,
ACCe174a0ad3e,,False,
ACC475feb5507,,False,
ACC837a65e401,,False,
ACC1a59b9aa03,,False,
ACC7e6ca1783c,,False,
ACCf7c4a79e6a,,False,
ACCdfdad265d5,,False,
ACC9faf6d98db,,False,
ACC547d913249,,False,COINC0012
ACC6cea109d59,,False,
ACC37b2cee215,,False,
ACCa0ff44ef72,,False,
ACC7a2cfc37ef,,False,
ACC12b01a7708,,False,
ACC36dd6a88cc,,False,
ACC41916a94b9,,False,COINC0046
ACC4fa16b1a10,,False,
