order_id,account_id,amount,timestamp,product
ORD07836ed3d9,ACC9bcfbe07fa,790.73,2025-03-29,Home
ORDbbaf57ac06,ACC9bcfbe07fa,1218.65,2025-03-11,Home
ORD8f8f6ad086,ACCf56866d7b9,878.67,2025-04-12,Beauty
ORDaed178c0e4,ACCf56866d7b9,678.36,2025-04-23,Electronics
ORDb410cfb042,ACCf56866d7b9,440.64,2025-04-26,Electronics
ORD9948728a12,ACCf56866d7b9,722.11,2025-05-12,Electronics
ORDb9da30b6ac,ACCd47fdf77b7,1422.69,2025-07-14,Fashion
ORD2383143239,ACCd47fdf77b7,2024.9,2025-08-14,Beauty
ORD7a01d8f0d8,ACCd47fdf77b7,375.79,2025-07-14,Electronics
ORD7be0d65259,ACC48d4f3992c,1104.38,2025-05-02,Beauty
ORD39d8a5bd01,ACC48d4f3992c,719.98,2025-03-08,Electronics
ORDb8a3ab51f2,ACC83707db47f,715.13,2026-03-24,Electronics
ORD84eb30ed68,ACC83707db47f,1107.9,2026-03-14,Beauty
ORD798345c8cc,ACC83707db47f,494.34,2026-03-17,Home
ORDaa12b58209,ACCb4916901a7,2450.34,2025-09-01,Beauty
ORD79b11f426f,ACCe573a1dd78,905.52,2025-01-02,Grocery
ORDc56eb9d3f5,ACCe573a1dd78,966.17,2025-01-22,Electronics
ORD9ce9622a0d,ACCe573a1dd78,790.49,2025-01-10,Beauty
ORD68d795efd7,ACCe573a1dd78,1478.9,2025-01-12,Electronics
ORD29cf72df61,ACCe573a1dd78,656.35,2025-01-12,Fashion
ORD0f13431257,ACC7aef3ba33e,1410.14,2025-02-10,Home
ORD1d49567430,ACC7aef3ba33e,1012.8,2025-02-11,Electronics
ORD7a465d359b,ACC7aef3ba33e,2140.79,2025-01-01,Home
ORD5ffd3a666f,ACC41c80025df,1293.57,2026-07-04,Beauty
ORD84d484e7a7,ACC41c80025df,821.1,2026-07-05,Home
ORD92c42af0e7,ACC41c80025df,616.33,2026-05-21,Electronics
ORD82512e0a61,ACC41c80025df,624.84,2026-06-12,Beauty
ORDcb6a0a3505,ACC41c80025df,451.55,2026-07-16,Electronics
ORDdaf529ef28,ACC13b199d0a9,3032.48,2026-03-30,Fashion
ORD6237331e96,ACC13b199d0a9,720.2,2026-02-21,Beauty
ORD4d02ea697c,ACC13b199d0a9,553.51,2026-03-12,Fashion
ORD6227fc5f29,ACC3a55debf31,694.04,2025-08-03,Electronics
ORDfe1ec6a79b,ACC3a55debf31,1449.74,2025-08-03,Home
ORDd6f8f621fd,ACC3a55debf31,771.1,2025-08-07,Home
ORDef408029b2,ACC3a55debf31,191.48,2025-07-13,Beauty
ORDafc1f86eb9,ACC291cbdcbef,1187.13,2026-07-18,Grocery
ORD8342480ada,ACC08fd1f3c08,721.03,2025-06-17,Fashion
ORDad41ebb14f,ACC08fd1f3c08,406.88,2025-07-01,Beauty
ORD839eb60151,ACC08fd1f3c08,480.21,2025-06-17,Grocery
ORD1107d94eeb,ACC08fd1f3c08,1482.27,2025-06-20,Grocery
ORD4c632548a3,ACC33b34c3bec,821.91,2026-04-08,Electronics
ORD48966b6b4b,ACC33b34c3bec,524.57,2026-03-30,Fashion
ORD5e941aea2c,ACC33b34c3bec,1162.95,2026-05-24,Fashion
ORD96d028defc,ACC33b34c3bec,932.37,2026-04-13,Home
ORD76d94ad4de,ACC33b34c3bec,1194.27,2026-04-09,Beauty
ORD048a19e734,ACC68798bbb90,1311.41,2026-01-26,Grocery
ORD98d52a8ab3,ACC68798bbb90,546.88,2026-01-13,Beauty
ORD0b6ddef5a5,ACC68798bbb90,560.61,2026-01-11,Electronics
ORD84a863daf5,ACC68798bbb90,1415.68,2026-02-14,Electronics
ORD2194e85269,ACC01bf6716f8,622.49,2026-07-27,Beauty
ORDe26774925c,ACCd2b19450b1,702.96,2024-11-05,Grocery
ORDbed03a60a0,ACCd2b19450b1,738.22,2024-10-08,Electronics
ORD962e291e77,ACC2ee741cb97,1023.92,2026-06-26,Fashion
ORD991c9e2bde,ACC2ee741cb97,1027.47,2026-07-22,Home
ORD06562392cb,ACCebe75fb5e4,830.39,2026-04-14,Fashion
ORDb65adffa77,ACCebe75fb5e4,1021.36,2026-05-21,Electronics
ORD04eeed8c63,ACC515d70fbe9,523.94,2025-06-22,Home
ORDbf0aeba77f,ACC515d70fbe9,2821.48,2025-08-07,Home
ORD7b958b6a93,ACC515d70fbe9,432.0,2025-08-08,Home
ORD5435eab43c,ACC515d70fbe9,1150.66,2025-07-03,Electronics
ORD21236083b7,ACC7db9565adc,1005.7,2025-07-18,Electronics
ORD3d4d767830,ACC7db9565adc,2449.39,2025-07-16,Beauty
ORDe86b037191,ACC7db9565adc,381.45,2025-08-08,Home
ORD03d89fe118,ACC7db9565adc,793.25,2025-07-18,Fashion
ORD6e3936bfae,ACCc6c16f6eff,328.34,2024-11-30,Beauty
ORD9c9b5629f0,ACCc6c16f6eff,550.41,2024-11-12,Fashion
ORDa5bdd38508,ACCc6c16f6eff,665.41,2024-12-11,Home
ORD5e83f28df1,ACCc6c16f6eff,259.84,2024-11-27,Home
ORD9d8c311230,ACCc6c16f6eff,343.02,2024-11-21,Electronics
ORDcf0b9ab437,ACC77a80f5703,931.16,2025-06-01,Electronics
ORD373c58ff6f,ACC07bf181f19,1272.03,2026-07-23,Electronics
ORDfcb96342b5,ACC9ce0e13bc9,1816.36,2026-02-10,Grocery
ORD05ee859c70,ACC9ce0e13bc9,1466.68,2026-02-25,Electronics
ORD4eceddacea,ACC9ce0e13bc9,582.47,2026-02-20,Fashion
ORD877366df83,ACC9ce0e13bc9,359.52,2026-01-02,Grocery
ORDa52b890b0e,ACC9ce0e13bc9,1240.4,2026-01-10,Electronics
ORDe23e891bff,ACC9ce0e13bc9,763.33,2026-02-16,Beauty
ORD68fc6232af,ACC9ce0e13bc9,778.04,2026-01-18,Electronics
ORD02ef1aaf41,ACC18acbf5b36,512.81,2025-02-19,Fashion
ORD216daceaea,ACC89e97aa64a,417.44,2025-11-04,Home
ORD120b6fec36,ACC89e97aa64a,932.07,2025-10-27,Fashion
ORDbf665b99aa,ACC89e97aa64a,1038.5,2025-10-04,Grocery
ORD3913da8661,ACC11dd0e9db6,579.08,2025-01-21,Grocery
ORD65b0998a75,ACC11dd0e9db6,1052.47,2024-12-31,Grocery
ORD3ca2a464c0,ACC11dd0e9db6,888.81,2025-01-24,Electronics
ORD592f4de0aa,ACC12b507dfad,951.33,2025-05-21,Beauty
ORD11001ad513,ACC12b507dfad,688.22,2025-06-03,Grocery
ORD863f648dee,ACC12b507dfad,457.33,2025-06-18,Electronics
ORDf84c5a1dd5,ACC9b41c114d3,1010.77,2026-08-30,Grocery
ORDbd97d754fa,ACC9b41c114d3,841.58,2026-08-21,Home
ORD7ccaf02a5c,ACC9b41c114d3,776.61,2026-08-30,Home
ORD48fc3f3bc8,ACC9b41c114d3,242.56,2026-08-30,Home
ORD973a120199,ACC3472361294,669.56,2026-07-13,Electronics
ORDbf8aed1969,ACC3472361294,373.77,2026-08-02,Grocery
ORD8dbba98551,ACC3472361294,700.12,2026-08-01,Electronics
ORD0838efb739,ACC3472361294,676.33,2026-08-23,Electronics
ORD824e37524a,ACCc8b3efc2bd,1215.1,2025-08-18,Grocery
ORD5d3b0ff4d3,ACCc8b3efc2bd,923.63,2025-07-14,Grocery
ORD7927c12922,ACCc8b3efc2bd,486.29,2025-07-28,Home
ORD76b2bedc1c,ACCc8b3efc2bd,1258.98,2025-08-23,Electronics
ORDcae5360246,ACCa5ad80a8bb,589.55,2025-10-25,Grocery
ORDe2c4368763,ACCa5ad80a8bb,341.27,2025-11-16,Grocery
ORD1ef4086095,ACCa5ad80a8bb,881.68,2025-12-02,Beauty
ORDd870e4477a,ACCa5ad80a8bb,811.38,2025-10-26,Grocery
ORDcab85a9316,ACC68db63b444,1454.59,2026-08-30,Electronics
