order_id,account_id,amount,timestamp,product
ORDf48cc4bddd,ACC52a1850806,838.15,2025-01-06,Electronics
ORD22fbacb440,ACC52a1850806,3964.24,2024-11-30,Fashion
ORD6ee8b5e87a,ACC46a07210c2,2202.83,2025-06-16,Beauty
ORD7504efe87a,ACC7b83f5bec4,799.47,2026-08-17,Electronics
ORDc2d6aa082c,ACC7b83f5bec4,1029.95,2026-07-23,Grocery
ORDcf3e52cf2c,ACCd34439462e,702.0,2025-10-03,Fashion
ORDc38e0fef87,ACCd34439462e,1055.64,2025-09-19,Electronics
ORDe1cc585d3c,ACCd34439462e,851.12,2025-10-14,Fashion
ORD494944e6db,ACCa2ef3f67fd,1826.14,2025-02-22,Home
ORDd6c7ae7634,ACCa2ef3f67fd,864.18,2025-03-06,Fashion
ORD154a330f7e,ACCa2ef3f67fd,659.21,2025-03-27,Grocery
ORD2e851a81ba,ACCaaa8ef4333,2206.47,2026-08-30,Home
ORD286e3029e7,ACCaaa8ef4333,259.68,2026-08-30,Grocery
ORD7294cd7a85,ACC8ec9d0acbf,661.83,2026-07-26,Electronics
ORD18301afb81,ACC8ec9d0acbf,284.98,2026-08-06,Grocery
ORD9a54b3ca66,ACC8ec9d0acbf,574.52,2026-07-04,Electronics
ORD2a17c1daad,ACC8ec9d0acbf,438.12,2026-08-08,Beauty
ORDd5d8a4f246,ACCfe07df743f,1661.71,2025-05-26,Home
ORD62db1d5f3b,ACCfe07df743f,621.36,2025-04-08,Beauty
ORDc270e11cc9,ACCfe07df743f,1753.84,2025-04-20,Grocery
ORD7a2381343b,ACCfe07df743f,2077.03,2025-04-17,Home
ORD25fc29fde5,ACC82644ba637,474.59,2026-08-30,Home
ORDe4e722ca51,ACC82644ba637,915.36,2026-08-19,Grocery
ORD2badae5b37,ACC80c3ea424a,615.42,2026-08-19,Beauty
ORDd66300b5b3,ACC80c3ea424a,1197.51,2026-08-30,Beauty
ORD8b52519247,ACC80c3ea424a,347.89,2026-08-30,Home
ORD30588baab2,ACC80c3ea424a,1476.55,2026-08-30,Home
ORD2bf9e3829e,ACC52eb0a6552,761.23,2024-10-30,Electronics
ORD85cde93cf2,ACC5fef4117b7,418.31,2025-06-15,Beauty
ORDd5d4b5d826,ACC5fef4117b7,448.9,2025-06-14,Beauty
ORDc384824973,ACC5fef4117b7,520.86,2025-05-25,Electronics
ORDdef79244ef,ACC0776ca28a6,619.29,2025-06-21,Home
ORD6fb244bdd5,ACC0776ca28a6,954.71,2025-06-25,Beauty
ORD3b4c6986a1,ACC0776ca28a6,908.33,2025-06-29,Fashion
ORDef694d0444,ACC0776ca28a6,1346.86,2025-06-22,Beauty
ORD3fc042a351,ACC0776ca28a6,1083.4,2025-07-26,Grocery
ORDecd20816b5,ACCad993790f2,663.26,2025-09-07,Beauty
ORDa026829024,ACCb3d9459e74,1096.37,2026-03-03,Electronics
ORDb2a2e98be4,ACCb3d9459e74,608.14,2026-01-19,Home
ORD0a4a509d40,ACCb3d9459e74,885.07,2026-01-29,Electronics
ORDd07667f5c4,ACC9998720002,460.02,2025-03-07,Beauty
ORD7503af6924,ACC9998720002,241.68,2025-03-29,Electronics
ORDddf47a50cc,ACC9998720002,825.4,2025-03-19,Beauty
ORD6ba735b74c,ACC9998720002,572.16,2025-03-19,Grocery
ORD64571160ff,ACC9998720002,1424.9,2025-03-18,Grocery
ORD884324710e,ACC00f3ec6992,966.82,2024-11-01,Home
ORD15e7adda73,ACC00f3ec6992,519.24,2024-11-24,Grocery
ORD4d6689c7b2,ACCc275d4f43b,964.68,2026-02-10,Home
ORDe09ec05dd9,ACCc275d4f43b,1017.73,2026-03-25,Electronics
ORD5f6738550c,ACC86f3a6c1f5,967.7,2024-11-12,Home
ORDb5558aeaa7,ACC86f3a6c1f5,701.02,2024-11-01,Fashion
ORD85f9c9bf16,ACC86f3a6c1f5,403.97,2024-11-26,Fashion
ORD3eca764e0e,ACC86f3a6c1f5,1167.81,2024-12-17,Grocery
ORD5e04029082,ACC6aa5ed0dec,1017.14,2025-01-24,Electronics
ORD07e84771cc,ACC6aa5ed0dec,1232.67,2025-01-31,Grocery
ORDffa6664512,ACC6aa5ed0dec,588.65,2025-02-26,Fashion
ORD1ee466fc17,ACC2c5aa66cfc,2077.53,2026-05-09,Fashion
ORD45012b7e06,ACC9332b59682,901.94,2024-11-05,Electronics
ORDd5615e9126,ACC9332b59682,1100.11,2024-10-17,Fashion
ORD9afa1215f9,ACC045eed0cba,853.99,2026-02-26,Home
ORDcf3a8c4920,ACC045eed0cba,1719.77,2026-01-29,Electronics
ORD0ca7ffdf1e,ACC7887cf4506,711.87,2025-07-30,Home
ORDda011d7c49,ACC7887cf4506,501.01,2025-07-17,Grocery
ORD56630c5774,ACC7887cf4506,495.12,2025-07-13,Grocery
ORDd83f25dbf2,ACCe41b70c231,616.54,2026-06-12,Fashion
ORD6ceb0f654f,ACCe41b70c231,888.45,2026-06-13,Fashion
ORDb0d79b2783,ACCa366f70ff0,3107.57,2026-06-22,Fashion
ORD4990640829,ACCa366f70ff0,1807.21,2026-08-04,Electronics
ORD1055539d41,ACCd8bbc7cbe2,613.5,2025-01-17,Fashion
ORD2d2214e173,ACCd8bbc7cbe2,456.52,2025-01-06,Fashion
ORD089e04f55e,ACCd81ebdfe62,418.67,2025-08-13,Grocery
ORD3cbe1a4f44,ACCd81ebdfe62,583.17,2025-07-20,Beauty
ORD4640da77fe,ACCd81ebdfe62,337.4,2025-08-04,Fashion
ORD7f33510e4c,ACCd81ebdfe62,662.35,2025-07-18,Beauty
ORD9a31833847,ACC9036c00332,367.41,2026-06-17,Fashion
ORD9832af997b,ACC9036c00332,1169.08,2026-05-09,Beauty
ORD888b7954ce,ACC9036c00332,1462.28,2026-05-21,Grocery
ORD51c53e6a69,ACC9036c00332,1306.22,2026-05-28,Home
ORD5545acc928,ACC9036c00332,502.68,2026-04-27,Grocery
ORDcfaf7e1319,ACC9036c00332,982.9,2026-05-11,Fashion
ORD7f62561766,ACC6a94612d5a,1524.04,2025-01-14,Fashion
ORDc31c03961d,ACC6a94612d5a,1120.55,2024-12-22,Electronics
ORD9e74e87ff9,ACC6a94612d5a,597.12,2024-12-30,Electronics
ORD3df804e75f,ACC6a94612d5a,497.81,2025-01-18,Beauty
ORD0e5f6eb33f,ACCbbda70b68e,764.42,2025-03-02,Grocery
ORD33b8979307,ACCbbda70b68e,1289.06,2025-01-14,Electronics
ORDae32a048c5,ACCba1b0625f8,1293.56,2026-08-30,Fashion
ORD7228d1ed0a,ACCedff9c0a94,1058.92,2026-05-27,Grocery
ORDfba1e1b4b8,ACCedff9c0a94,929.78,2026-04-27,Beauty
ORD931dee6179,ACCedff9c0a94,1471.84,2026-05-01,Home
ORDc6f336395c,ACC8f37159600,703.07,2026-08-21,Grocery
ORD5ce6929c50,ACC8f37159600,1413.18,2026-08-30,Fashion
ORDfcda378c34,ACC8f37159600,917.21,2026-08-30,Beauty
ORDe759f27985,ACC73f8584293,550.09,2025-09-09,Fashion
ORDbefed68f32,ACC73f8584293,307.73,2025-09-15,Fashion
ORD3848307ba3,ACC73f8584293,1099.73,2025-10-20,Grocery
ORDf1cf84aafe,ACC73f8584293,1279.26,2025-10-25,Electronics
ORD03b2b3a471,ACC73f8584293,861.04,2025-10-07,Home
ORDe43e8d3637,ACC3ea66ce92b,389.1,2025-06-18,Home
ORDf7b1b30e3a,ACC3ea66ce92b,408.62,2025-06-28,Beauty
ORD0c757c1411,ACC3ea66ce92b,667.66,2025-06-13,Home
ORD62691b3f6a,ACCbd2038d555,1186.62,2026-08-06,Beauty
ORD45c22e91a3,ACCbd2038d555,453.07,2026-08-13,Grocery
ORD9b2297e3ca,ACCbd2038d555,682.78,2026-08-23,Home
ORDe81f53a39b,ACC63c0a0cea5,633.56,2025-05-28,Beauty
ORD183152cd21,ACC63c0a0cea5,955.39,2025-06-02,Electronics
ORD663c001a10,ACCf03cb08361,725.72,2024-09-28,Home
ORD56cacd7edf,ACCf03cb08361,1075.78,2024-11-20,Beauty
ORD8b224c521b,ACCb689a5a839,807.37,2025-06-09,Grocery
ORDacd15cf904,ACCb689a5a839,510.78,2025-07-26,Grocery
ORD84574657cf,ACC712f4ceb60,725.93,2025-07-18,Home
ORDe889b2373c,ACCcd43085779,795.25,2025-10-19,Electronics
ORD1346bc0492,ACCb76de227cd,837.66,2025-09-02,Grocery
ORD262ed8fe7e,ACCb76de227cd,834.06,2025-08-10,Home
ORDaccbd03399,ACCb76de227cd,972.03,2025-08-03,Fashion
ORD738e0b7e44,ACCb76de227cd,1115.94,2025-09-07,Fashion
ORD42adfef028,ACCb76de227cd,691.6,2025-08-27,Home
ORD2f604e16b6,ACC22f5dd721e,598.16,2025-02-19,Home
ORD6f583ead5d,ACC22f5dd721e,452.41,2025-02-18,Grocery
ORDe3db5f9a04,ACC22f5dd721e,1686.47,2025-02-04,Grocery
ORD4155987ced,ACCab10e08519,1125.13,2024-12-20,Beauty
ORDba3107133c,ACCab10e08519,681.96,2024-12-22,Fashion
ORD02791278b8,ACCab10e08519,603.26,2024-12-30,Beauty
ORD59411f7dce,ACC7642816705,811.99,2025-06-09,Fashion
ORDe23ec11700,ACCebb052fe29,499.26,2026-04-18,Grocery
ORD80b8b0010e,ACCcd1708b495,1022.68,2025-05-29,Home
ORD3a03b4ef20,ACCcd1708b495,866.78,2025-06-10,Beauty
ORD0fbf188ba3,ACCcd1708b495,440.18,2025-06-02,Fashion
ORD4a1392ccd7,ACCcd1708b495,1306.13,2025-06-16,Beauty
ORD13e15932bf,ACCcd1708b495,514.71,2025-05-18,Home
ORDae2db40f51,ACCbb130dba45,622.03,2025-03-24,Home
