account_id,ring_id,is_ring_member,coincidental_group_id
ACC52a1850806,,False,
ACC46a07210c2,,False,
ACC7b83f5bec4,,False,
ACCd34439462e,,False,
ACCa2ef3f67fd,,False,
ACCaaa8ef4333,,False,
ACC8ec9d0acbf,,False,
ACCfe07df743f,,False,
ACC82644ba637,,False,
ACC80c3ea424a,,False,
ACC52eb0a6552,,False,
ACC5fef4117b7,,False,
ACC0776ca28a6,,False,
ACCad993790f2,,False,
ACCb3d9459e74,,False,
ACC9998720002,,False,
ACC00f3ec6992,,False,
ACCc275d4f43b,,False,
ACCfb1f16fcb6,,False,
ACC86f3a6c1f5,,False,
ACC6aa5ed0dec,,False,COINC0030
ACCc23621a5c8,,False,
ACCc844656ae0,,False,
ACC2c5aa66cfc,,False,
ACC9332b59682,,False,
ACC045eed0cba,,False,
ACC7887cf4506,,False,
ACCe41b70c231,,False,
ACCa366f70ff0,,False,
ACCd8bbc7cbe2,,False,
ACCd81ebdfe62,,False,
ACC9036c00332,,False,
ACC6a94612d5a,,False,
ACCbbda70b68e,,False,
ACCba1b0625f8,,False,
ACCedff9c0a94,,False,
ACC8f37159600,,False,
ACC73f8584293,,False,
ACC3ea66ce92b,,False,
ACCbd2038d555,,False,
ACC63c0a0cea5,,False,
ACCf03cb08361,,False,
ACCb689a5a839,,False,
ACC712f4ceb60,,False,
ACCcd43085779,,False,
ACCb76de227cd,,False,
ACC22f5dd721e,,False,
ACCab10e08519,,False,
ACC7642816705,,False,
ACCebb052fe29,,False,
ACCcd1708b495,,False,
ACC8c0d13a559,,False,
ACCbb130dba45,,False,
ACC3ab72e913f,,False,
ACC0dc71a361f,,False,
ACCa79cc5c085,,False,
ACC1b8118ba8e,,False,
ACC6034735087,,False,
ACC6a0f378f7f,,False,
ACCcef31e92b4,,False,
ACC217ac0e968,,False,
ACC503083b732,,False,
ACC513f14bee7,,False,
ACCe25cdfd8ec,,False,
ACCff8c2e8cd5,,False,
ACCaf5c332694,,False,
ACC75e58ea756,,False,
ACC820c87b2a8,,False,
ACCff69cc7d6f,,False,
ACCab37dfe2a8,,False,
ACCe3319bfa6f,,False,
ACCe18e97fbbd,,False,
ACC701bda2db1,,False,
ACCaab4050f8a,,False,
ACC0356a653a8,,False,
ACC763c7d5b03,,False,
ACCd3e5051191,,False,
ACC49d5cd4c28,,False,
ACCcd1b770355,,False,
ACC86184f663f,,False,
ACC3dda490758,,False,
ACC2821e87d82,,False,
ACCec77c519c3,,False,
ACC64c958e9e9,,False,
ACCd1e24e0e4e,,False,
ACC575de16416,,False,
ACC60fbba1af4,,False,
ACC7b5c9a683f,,False,
ACC2ef604e326,,False,
ACC87051578ef,,False,
ACCe402fb32ea,,False,COINC0009
ACC6685665f10,,False,
ACC2f4ea7b4b3,,False,
ACCd4fc6cc8bb,,False,
ACC40b415ae7a,,False,
ACC358ce06292,,False,
ACC5591d5e542,,False,
ACCe20c950639,,False,
ACC0608a3d6f5,,False,
ACCf062f7b8c5,,False,
ACC452849aa17,,False,
ACCa139801991,,False,
ACC9d2fe35299,,False,
ACC23289772b8,,False,
ACC055acdf373,,False,
ACCf31a0da57a,,False,
ACC7f95ceebed,,False,
ACC2fa4ddd305,,False,
ACCdcfb8dcaa2,,False,
ACC8ba611222a,,False,
ACC8f8585fb0b,,False,COINC0039
ACCd93f398209,,False,
ACC1a09c78e2c,,False,
ACCb5015e5545,,False,
ACC14d0ccd4e5,,False,
ACC5c1e9f52ca,,False,
ACCd259f39b84,,False,
ACC44b2fa8046,,False,
ACCaea8c70865,,False,
ACCbe8f6a0602,,False,
ACC2189a29f4d,,False,
ACC7fe671c82e,,False,
ACCf99fc51e1e,,False,
ACC2f342f7779,,False,
ACC753ba04e44,,False,
ACCc5c29bc265,,False,
ACCb134013ca7,,False,
ACC15c84671d5,,False,
ACCc8cb893a6f,,False,
ACC7084102627,,False,
ACC0bc31181d6,,False,
ACCbd4a86a862,,False,
ACC2e00f68915,,False,
ACCddff6fc458,,False,
ACC71768676a5,,False,
