account_id,ring_id,is_ring_member,coincidental_group_id
ACC4aad2323b2,,False,
ACC8aeb37d0b0,,False,COINC0036
ACC1c90c37854,,False,
ACC4100b1bdfc,,False,
ACC527525341b,,False,
ACC444cb64b3d,,False,
ACC8c78cbbe88,,False,
ACC3f0b1c196b,,False,
ACC7b7bf5b5ec,,False,
ACC13521a6381,,False,
ACCfcdeed5726,,False,
ACCc6e90b4e49,,False,
ACC7e9579c2e4,,False,
ACCad8aaa752e,,False,
ACCe0c8ee0030,,False,
ACC74f26b4d11,,False,
ACC9797fd9921,,False,
ACC26053e2502,,False,
ACC1f1ab845e7,,False,
ACCb2b046aba3,,False,
ACC2ad4c76fbf,,False,
ACC85e313c721,,False,
ACC6822b69e14,,False,COINC0031
ACC3a6e2986f6,,False,
ACC8ca2d75569,,False,
ACC26d90eb1c0,,False,
ACC3fbc0d4bba,,False,
ACC9f222a3403,,False,
ACC33bb4ca7ea,,False,
ACCd545a30659,,False,
ACC20f4a33c38,,False,
ACCdbf647353c,,False,
ACC90b7be4ee0,,False,
ACCf9b52b679e,,False,
ACC55633b4f6a,,False,
ACC8925ba5402,,False,
ACC123083e826,,False,
ACC7c049e5273,,False,
ACC497caae359,,False,
ACCd985c1aa10,,False,
ACCd87269bc37,,False,
ACC9f6f59c91e,,False,
ACC1c3bc7b875,,False,
ACC88f908a4a6,,False,
ACCc1a67ed399,,False,
ACC02d478a51b,,False,COINC0022
ACC881e84699a,,False,
ACCa67c2f4aaf,,False,
ACCb0c451060e,,False,
ACCee5ebc1ce5,,False,
ACCf3382d050f,,False,
ACC939163adaf,,False,
ACC12e4973a43,,False,
ACCf764142d93,,False,
ACC38c5f68f4b,,False,
ACCb9a06543ec,,False,
ACC49fae56c55,,False,
ACCb0651363fe,,False,
ACCfa09323088,,False,
ACC004a060888,,False,
ACC3da81cb3d4,,False,
ACCa98309e135,,False,
ACC92ed3ccaab,,False,
ACCbf4dddfae2,,False,
ACC4a8813299a,,False,
ACCa66d2c5023,,False,
ACCe6cd379387,,False,
ACC668c037202,,False,
ACC274a02a4a4,,False,
ACC86d95b23d0,,False,
ACC99a3139017,,False,
ACCaf5eaae3af,,False,
ACC89b8670eb9,,False,
ACC69eab25dfe,,False,
ACC42bfd54ea6,,False,
ACC3de1bfe31a,,False,
ACC0ce57c416d,,False,
ACC696255811f,,False,
ACCf6b7885648,,False,
ACC2aceaea546,,False,
ACC40259d268c,,False,
ACCb3059a71b5,,False,
ACCb133303de0,,False,
ACC3e1f355abf,,False,
ACCf6bf756516,,False,
ACC16190fa229,,False,
ACCedb1700fdf,,False,
ACCe0eab1df81,,False,
ACC78f2336e21,,False,
ACC602993fc41,,False,
ACCa81fed90d1,,False,
ACCc17ff284e5,,False,
ACC958483de2e,,False,
ACC02caec0fff,,False,
ACCa3758a5c7a,,False,
ACC6bbc832526,,False,
ACC6dd8ee5c0d,,False,
ACCcf96a99dff,,False,
ACC9cbe6e5e48,,False,
ACC8be0c9a753,,False,
ACCfd932d3743,,False,
ACC4a6d98290c,,False,
ACC6432399317,,False,
ACCd37a7dd891,,False,
ACC5692f807ca,,False,
ACC4c27a02e1d,,False,
ACC044ca43135,,False,
ACCacaea051b1,,False,
ACCca02dbf2e1,,False,
ACC0ff5ce48cf,,False,
ACCe541c48e15,,False,
ACC5fa17b1d28,,False,
ACC37c62803eb,,False,
ACC1f9bc748ac,,False,
ACC8151528a0e,,False,
ACCee054ed77d,,False,
ACC8f528bedba,,False,COINC0012
ACC3c4d403e54,,False,
ACC8b039d3294,,False,
ACC540b87abe8,,False,
ACC875238bbf4,,False,
ACC1075857d93,,False,
ACC0a6f6d5762,,False,
ACCeacbe79435,,False,
ACC4d3ddffd8f,,False,
ACCd9d7619b3e,,False,
ACCbd99c96446,,False,
ACCe60cf90b7d,,False,
ACC94d55f77c0,,False,
ACC7c9245789f,,False,
ACCfb8f53956c,,False,
ACC34ece28c64,,False,
ACC5d958ad531,,False,
ACC34cb516ff7,,False,
ACC4e3f32c4b7,,False,
ACC6e75893501,,False,
ACCa229b44e66,,False,
ACC630751d10f,,False,
ACCd50c60e710,,False,
ACCaab9f1490e,,False,
ACC5080e8ef7b,,False,
ACC9c58cb23fa,,False,
ACC92e7ebc233,,False,
ACC03c3614b40,,False,
ACCfbcf113c2c,,False,
ACC439e0f00d4,,False,
ACC29a38b6a64,,False,
ACC158a5ff6f0,,False,
ACC5d27298a05,,False,
ACC28074b205e,,False,
ACCab7445b268,,False,
ACC8ac392961c,,False,
ACCe6fa6c029a,,False,
ACCf89088358a,,False,
ACC512c7da6ba,,False,
ACC8659a7a1be,,False,
ACCfaafd3eb27,,False,COINC0036
ACC3dce2c5682,,False,
ACC1123df6d48,,False,
ACC63a7a5481f,,False,
ACC47671ba84f,,False,
ACC5f89103527,,False,
ACCebf01a33cd,,False,
ACCc2a57f080e,,False,
ACC9a967ccff9,,False,
ACC2c23fcbbb0,,False,
ACC11b5149953,,False,
ACC95c331d09e,,False,
ACCffebfe157c,,False,
ACC183581a8be,,False,
ACCe2114eedfb,,False,
ACCdd40833fd3,,False,
ACC3633408db5,,False,
ACC075ba43e0c,,False,
ACCfad82d118a,,False,
ACCe59e36b14f,,False,
ACCc34ca64800,,False,
ACCfed73c484a,,False,
ACC7ff6238381,,False,
ACCdc446a2f08,,False,
ACC22b3e1e233,,False,
ACCb336dcda5f,,False,
ACC79f8a81e06,,False,
ACC7c9d25d4ce,,False,
ACC9e22069115,,False,
ACCf88318e1b9,,False,
ACC7b3505f881,,False,
ACC365dfeb6fa,,False,
ACCc5c46a2ced,,False,
ACC2d58c51d00,,False,
ACC9beaa76e60,,False,
ACC62e28f64b7,,False,
ACCb8a9ab7047,,False,
ACC30e65ffc22,,False,
ACC35539870f8,,False,
ACC7f043d8559,,False,
ACC3655f368f3,,False,
ACCfc387ceaa3,,False,
ACC80e3069cc5,,False,
ACCe7140a7476,,False,
ACC55fd302274,,False,
ACC5b71f26139,,False,
ACCa67ee13c30,,False,
