account_id,device_id
ACC4aad2323b2,DEVb02affd1Ce
ACC8aeb37d0b0,DEV23c8e269cb
ACC1c90c37854,DEV2052494517
ACC4100b1bdfc,DEV9db4c14f74
ACC527525341b,DEV90a98ce6d7
ACC444cb64b3d,DEV01c2f91790
ACC8c78cbbe88,DEV367e05b7d2
ACC3f0b1c196b,DEVb63f7c579c
ACC7b7bf5b5ec,DEVf2919a4c63
ACC13521a6381,DVf7665624b7
ACCfcdeed5726,DEVf1fffcd013
ACCc6e90b4e49,DEV43c3807f01
ACC7e9579c2e4,DEV46821c386d
ACCad8aaa752e,DEVc5287ad65b
ACCe0c8ee0030,DEV5811bc59d5
ACC74f26b4d11,DEV878e7323dc
ACC9797fd9921,DEVf22c00f756
ACC26053e2502,DEV68db3ba98e
ACC1f1ab845e7,DEVf7d9d92343
ACCb2b046aba3,DEVf96e18c2f
ACC2ad4c76fbf,DEVb1cb69fa4f
ACC85e313c721,DEV0a1d3755fc
ACC6822b69e14,DEVc26dfjbf5ae
ACC3a6e2986f6,DEVe1ac30b808
ACC8ca2d75569,DEV853a22cde5
ACC26d90eb1c0,DEV76d3cb32de
ACC3fbc0d4bba,DEV51848c6f14
ACC9f222a3403,DEVa0c2c019d
ACC33bb4ca7ea,DEV0b91d1249b
ACCd545a30659,DEVf2efa85f7e
ACC20f4a33c38,DEV5df951cef0
ACCdbf647353c,DEVc8ba3deb00
ACC90b7be4ee0,DEV628f582825
ACCf9b52b679e,DEVce11ef9c07
ACC55633b4f6a,DEVce0a015e5a
ACC8925ba5402,DEV687973c888
ACC123083e826,DEV8daef8244b
ACC7c049e5273,DEV83222d060e
ACC497caae359,DEV3af3ba9fb5
ACCd985c1aa10,DEV91e40df3cd
ACCd87269bc37,DEVd22cc69825
ACC9f6f59c91e,DEVc9ddc833f4
ACC1c3bc7b875,DEV78ffb37c2c
ACC88f908a4a6,DEV068bc8d7db
ACCc1a67ed399,DEV48ee41af3d
ACC02d478a51b,DV3cd0f7563c
ACC881e84699a,DEV5393f55d63
ACCa67c2f4aaf,DEV3b13f0ed98
ACCb0c451060e,DEV190e7c1b79
ACCee5ebc1ce5,DEV21e8412dcc
ACCf3382d050f,DEV01094349c8
ACC939163adaf,DEV34f9a40ad7
ACC12e4973a43,DEVbd4151a49
ACCf764142d93,DEacb86df80b
ACC38c5f68f4b,DEVf850aecc1e
ACCb9a06543ec,DEV056dc73615
ACC49fae56c55,DEVbd76a6cc7
ACCb0651363fe,DEV7c7df80594
ACCfa09323088,DEV10efc766db
ACC004a060888,DEVea369003f0
