order_id,account_id,amount,timestamp,product
ORD2baa0b38f8,ACCcd740a7c5c,892.05,2025-08-03,Home
ORD279cb6833a,ACCcd740a7c5c,510.33,2025-06-16,Electronics
ORDd0d653b3af,ACCcd740a7c5c,230.72,2025-06-28,Fashion
ORD57da44cec1,ACC23db0c05e9,1262.99,2025-08-15,Grocery
ORD581b0802cc,ACC23db0c05e9,2016.63,2025-08-09,Home
ORDc4a2ca701f,ACC23db0c05e9,1321.09,2025-08-31,Beauty
ORDca206119e1,ACC23db0c05e9,1312.8,2025-09-03,Grocery
ORD854249febd,ACCc1b5fd03f9,713.62,2025-11-12,Electronics
ORDa27ea7cc24,ACC8771180824,758.4,2025-02-11,Electronics
ORD57f2607319,ACC8771180824,1029.88,2025-02-04,Beauty
ORD03758f2ee2,ACC8771180824,1139.43,2025-03-13,Beauty
ORD3a598d136f,ACC8771180824,504.66,2025-03-14,Home
ORD1103d54c04,ACC8771180824,1295.16,2025-02-24,Beauty
ORDbe61f2c6b5,ACC473dcc394c,1841.32,2026-08-30,Electronics
ORD2bb290b5c0,ACC473dcc394c,1228.11,2026-08-30,Fashion
ORD3bc1787a70,ACC473dcc394c,1281.98,2026-08-30,Grocery
ORD7bdd39b095,ACC473dcc394c,847.11,2026-08-30,Grocery
ORD44b7e1d832,ACCc7de2edd54,791.27,2025-02-03,Fashion
ORD78cfbdd47a,ACCc7de2edd54,1598.99,2025-01-16,Home
ORD13c81f8484,ACCc7de2edd54,616.96,2025-02-22,Fashion
ORDaa4b2d6fe6,ACCd2c5cbcfe2,285.67,2026-01-15,Home
ORD42d23f36ee,ACCd2c5cbcfe2,668.74,2026-01-28,Home
ORDf835a98e0a,ACC91bf0e373f,957.19,2024-12-26,Fashion
ORD435c6a0443,ACC91bf0e373f,1368.48,2024-10-30,Grocery
ORDbc7a5c64f7,ACC1671422103,1695.96,2025-09-22,Grocery
ORD752c225622,ACC1671422103,594.0,2025-09-28,Electronics
ORD22adfdc12d,ACC1671422103,1041.88,2025-08-03,Fashion
ORD79520a9430,ACC1671422103,1279.88,2025-08-07,Beauty
ORDae4f6f9f72,ACC1671422103,990.05,2025-08-19,Grocery
ORDb227fb15ae,ACC1915a98d9f,547.59,2025-07-24,Grocery
ORDa79007b126,ACC2046eab88c,1000.32,2026-02-11,Home
ORDa6752547b9,ACC2046eab88c,481.68,2026-02-03,Fashion
ORD56a59f5596,ACC2046eab88c,275.46,2026-02-27,Electronics
ORD067b3692ba,ACCcd45b85190,872.66,2025-08-19,Fashion
ORD8bdab94b8e,ACCcd45b85190,504.33,2025-08-16,Beauty
ORD47b57d74bc,ACCcd45b85190,1111.24,2025-07-19,Electronics
ORDce846f8c9d,ACCcd45b85190,607.48,2025-08-29,Fashion
ORDd2c8e9f694,ACC0647cff170,795.44,2026-01-14,Beauty
ORDe57f5f0a48,ACC0647cff170,610.52,2026-02-06,Home
ORD31f4e77268,ACC0647cff170,1189.42,2025-12-31,Fashion
ORDfbf5d3cefb,ACC0647cff170,872.57,2026-01-09,Fashion
ORD34a5946c5f,ACCdfef9609ec,476.7,2026-02-06,Electronics
ORDe680017b2c,ACCdfef9609ec,1029.28,2026-02-08,Beauty
ORDd9511ffca3,ACCda3218b7be,1549.34,2025-06-15,Electronics
ORD388409a723,ACCda3218b7be,2334.23,2025-05-21,Home
ORDa2e923894c,ACCda3218b7be,1784.38,2025-06-18,Electronics
ORD6f6c65a177,ACCda3218b7be,615.85,2025-06-02,Home
ORD7fa5776cb3,ACCda3218b7be,3076.06,2025-05-27,Fashion
ORDbc6f31fc25,ACCda3218b7be,511.17,2025-06-08,Beauty
ORD54eb2c131c,ACC306bd0bf48,938.48,2025-09-07,Electronics
ORDbcc61c25fe,ACC306bd0bf48,387.5,2025-08-06,Home
ORD8081a1a3b7,ACC60d52a7752,602.79,2025-01-02,Fashion
ORD3b61419c43,ACC60d52a7752,776.5,2025-01-15,Home
ORD3d8d6e73bc,ACC60d52a7752,881.56,2025-01-10,Fashion
ORDafb3ee2605,ACC60d52a7752,923.39,2025-01-27,Grocery
ORDfef6e17e25,ACC7390d6e1c2,821.02,2025-08-16,Fashion
ORD13fb8757b1,ACC7390d6e1c2,395.04,2025-08-17,Grocery
ORD41765cd203,ACCad25ebf3a0,1099.4,2025-11-27,Fashion
ORD8a57c9cb70,ACCdd06b7b698,518.76,2024-12-11,Home
ORD0c83933775,ACCdd06b7b698,509.11,2024-12-11,Grocery
ORDf7a2daa21d,ACCdd06b7b698,555.45,2024-12-13,Electronics
ORD32e664808b,ACC68e20b501a,421.72,2025-08-06,Electronics
ORD83104f9df2,ACC68e20b501a,629.18,2025-09-02,Fashion
ORD913cafa7a8,ACC68e20b501a,558.46,2025-08-03,Grocery
ORDd134fef10a,ACC68e20b501a,355.3,2025-07-24,Electronics
ORDe4bf2acde0,ACC81750f034d,936.88,2025-06-15,Grocery
ORD19f39ab342,ACC81750f034d,733.01,2025-06-15,Fashion
ORD7ea0425f16,ACC81750f034d,518.27,2025-06-20,Home
ORD4b743c8bf8,ACC81750f034d,705.66,2025-05-30,Beauty
ORDf15681e8e9,ACC81750f034d,679.98,2025-06-18,Beauty
ORD6aff9e17da,ACC65d415e55e,1587.16,2025-07-30,Electronics
ORD1026e5280b,ACC65d415e55e,1386.36,2025-07-16,Grocery
ORD27863133c2,ACCcb1a56c6a3,498.58,2024-09-12,Grocery
ORD6071d86eb2,ACCcb1a56c6a3,1314.98,2024-10-14,Electronics
ORDbddb9f5b1b,ACCcb1a56c6a3,902.79,2024-11-03,Grocery
ORD55597e3994,ACCcb1a56c6a3,1440.67,2024-09-18,Home
ORDe69d87c6da,ACC0117daa6c4,919.54,2026-03-10,Electronics
ORD3041154a7f,ACC0117daa6c4,646.03,2026-03-02,Fashion
ORD572f97a8b4,ACC93d311177b,499.46,2026-08-22,Electronics
ORD03898d1864,ACC93d311177b,562.16,2026-07-23,Fashion
ORD882031736c,ACC93d311177b,299.95,2026-08-30,Beauty
ORD7eddeb682a,ACC6842777c57,658.73,2025-11-05,Fashion
ORD6ad12d133f,ACC6842777c57,434.12,2025-12-08,Grocery
ORDefc0aa06a4,ACC6842777c57,1207.15,2025-12-17,Beauty
ORD4d5765d459,ACC6842777c57,1215.43,2025-12-04,Fashion
ORDdf10cec386,ACC2adca452b7,401.64,2024-12-18,Grocery
ORD7b44e71c31,ACC2adca452b7,767.03,2025-02-04,Home
ORD1fd3448270,ACC2adca452b7,639.27,2025-02-03,Electronics
ORD63f7dcc3f0,ACC2adca452b7,387.47,2025-01-25,Home
