account_id,device_id
ACCcd740a7c5c,DEVcb68a38c4c
ACC23db0c05e9,DEV662f06b6f3
ACCc1b5fd03f9,DEV135fA350ab
ACC8771180824,DEVcfbb2bcf80
ACC473dcc394c,DEVc19051f0ef
ACCc7de2edd54,DEV5d50419ce
ACCd2c5cbcfe2,DEV0ffa711bcf
ACC91bf0e373f,DEVa888a5cb1c
ACC1671422103,DEVe797rf7c83d
ACC1915a98d9f,DEV5f96d250c0
ACC2046eab88c,DEV6ddefa3b44
ACCcd45b85190,DEV36e9cee96c
ACC0647cff170,DEV326f3eac1c
ACCdfef9609ec,DEVa4231a9b5b
ACCf58140b505,DEV7c5b2222f3
ACCda3218b7be,DEVd081811e9
ACCfd3ff2d306,DEV9dd1efc4e3
ACC306bd0bf48,DEV8bf82300d
ACC60d52a7752,DEVe7536878y6d
ACC7390d6e1c2,DVE57fa283ed1
ACCad25ebf3a0,DEV81ab94b4c6
ACCdd06b7b698,DEV6dccbEeae3
ACCe72bd9bd4d,DEV4194a011eb
ACC68e20b501a,DEdV9f8312b4f2
ACC81750f034d,DEVa658bb270
ACC65d415e55e,DEV05af34449d
ACCcb1a56c6a3,DEV135297a356
ACC0117daa6c4,DEV1c1c06d8c1
ACC93723eebcd,DEVacec102b1
ACC93d311177b,EDVd044a6d59d
ACC6842777c57,DEV3843a9b896
ACC2adca452b7,DEVdd85570619
ACC5d701f072b,DVEcb1b72dda7
ACCac774aa1db,DEVc9d5130a5b5
ACC3bdc1ef1d5,DEV1a600eaac9
ACC85f104fcba,DEVdc1a6e5589
ACC9c35f40fa9,DEV630d1e5a03
ACC075ef12888,3DEV4d9ede5a5d
ACCeb1fcee2ec,DEV762200381d
ACC1731bf3bff,DEV1ae47f7fc5
ACC6029a3503e,DEV1a2dfb2ded
ACC07acbd210d,DEVd44e2ed5a
ACC5e0c5d01d6,DeVa564ac45a7
ACC1fb3d079ad,DEV43d2347085
ACC138521be85,DEV4554a14f0f
ACCfeb1bfb4e8,DEV830a134aa2
ACC0337732310,DEVdb86d8a1b5
ACCee9d8ccb9f,DEVd455d55967
ACCb6ddeaffc1,DEV672D9607c2
ACCd9b29698c5,DEV3baa5e57c5
ACC94e663d203,DV754c0e2f83
ACC55a0a5c1c6,DEVbec1e21a30
ACC9ba52641d2,DEVf32ae44b14
ACC24a794a5db,DEVf61a091fd3
ACC781fa55fbc,DEVad26257294
ACC5ec1872345,DEVl4039ef5d81
ACCd596107794,DE7V87da4d1284
ACCc48bb2e541,DEV270ff956c8
ACC07d5a66caa,DEV5796c0333a
ACC5021222d6d,DEV3068a80c4a
ACC318ef4c642,DEV8d74ad6bcf
ACCb59e4de3b7,DEfc3de92469
ACC6bd2a4192c,DEV06f83c5bda
ACC4982434071,EV0465b689cc
ACCb3fc5419f4,DEVac35188ff8
ACC4e84b56d89,DEVce6fdbe605
ACCd867aac9be,DEVeaaeb9a487
ACC5c6de45bfa,DEVd39a7803cc
ACCd176bc5cd0,DEbVcce966d9db
ACC33e42f2fee,DEVe4ec83974d
ACC78bc75aa4a,DEVe14809ed90
ACC47c822c838,DEV086033112f
ACC7f11f734f6,EVcd44af4c4f
ACCb0335ded11,DEVD78c2d32cc
ACC522f0d3fc6,DEV2883c04b47
ACCdd17d56b0c,dEV88893fa98c
ACCfd2fa69866,DEV8421d78352
ACC3b7490bbf7,DEV39b845e8e2
ACC57435147d2,DEV8fdd43190
ACCf1c36798d4,DEV1845d36356
ACC6571eb9b87,DEV90f0847815
ACCb6d8403f14,DEVbb8923b1e4
