account_id,ring_id,is_ring_member,coincidental_group_id
ACCcd740a7c5c,,False,
ACC23db0c05e9,,False,
ACCc1b5fd03f9,,False,
ACC8771180824,,False,
ACC473dcc394c,,False,
ACCc7de2edd54,,False,
ACCd2c5cbcfe2,,False,
ACC91bf0e373f,,False,
ACC1671422103,,False,
ACC1915a98d9f,,False,
ACC2046eab88c,,False,
ACCcd45b85190,,False,
ACC0647cff170,,False,
ACCdfef9609ec,,False,
ACCf58140b505,,False,
ACCda3218b7be,,False,
ACCfd3ff2d306,,False,
ACC306bd0bf48,,False,
ACC60d52a7752,,False,
ACC7390d6e1c2,,False,
ACCad25ebf3a0,,False,
ACCdd06b7b698,,False,
ACCe72bd9bd4d,,False,
ACC68e20b501a,,False,
ACC81750f034d,,False,
ACC65d415e55e,,False,
ACCcb1a56c6a3,,False,
ACC0117daa6c4,,False,
ACC93723eebcd,,False,
ACC93d311177b,,False,
ACC6842777c57,,False,
ACC2adca452b7,,False,
ACC5d701f072b,,False,
ACCac774aa1db,,False,
ACC3bdc1ef1d5,,False,
ACC85f104fcba,,False,
ACC9c35f40fa9,,False,
ACC075ef12888,,False,
ACCeb1fcee2ec,,False,
ACC1731bf3bff,,False,
ACC6029a3503e,,False,
ACC07acbd210d,,False,
ACC5e0c5d01d6,,False,
ACC1fb3d079ad,,False,
ACC138521be85,,False,
ACCfeb1bfb4e8,,False,
ACC0337732310,,False,
ACCee9d8ccb9f,,False,
ACCb6ddeaffc1,,False,
ACCd9b29698c5,,False,
ACC94e663d203,,False,
ACC55a0a5c1c6,,False,
ACC9ba52641d2,,False,
ACC24a794a5db,,False,
ACC781fa55fbc,,False,
ACC5ec1872345,,False,
ACCd596107794,,False,
ACCc48bb2e541,,False,
ACC07d5a66caa,,False,
ACC5021222d6d,,False,
ACC318ef4c642,,False,
ACCb59e4de3b7,,False,
ACC6bd2a4192c,,False,
ACC4982434071,,False,
ACCb3fc5419f4,,False,
ACC4e84b56d89,,False,
ACCd867aac9be,,False,
ACC5c6de45bfa,,False,
ACCd176bc5cd0,,False,
ACC33e42f2fee,,False,
ACC78bc75aa4a,,False,
ACC47c822c838,,False,
ACC7f11f734f6,,False,
ACCb0335ded11,,False,
ACC522f0d3fc6,,False,
ACCdd17d56b0c,,False,
ACCfd2fa69866,,False,
ACC3b7490bbf7,,False,
ACC57435147d2,,False,
ACCf1c36798d4,,False,
ACC6571eb9b87,,False,
ACCb6d8403f14,,False,
ACCdfd7a3c7ac,,False,
ACCfdccb7faf3,,False,
ACCc2cbd839ec,,False,
ACCe9bf69e551,,False,
ACC98e97d50f5,,False,
ACC25a2b2987b,,False,
ACC1ff299dd2d,,False,
ACC33c62e43cd,,False,
ACCd2e6f648cd,,False,
ACCb95a39f77a,,False,
ACCb863fa0ab7,,False,
ACC17e060f7a3,,False,
ACC396aa21603,,False,
ACC36411a6f46,,False,
ACCbb1827d008,,False,
ACC1634fc059a,,False,
ACCb69c49de8b,,False,
ACC3993870c89,,False,
ACCe2559f5b78,,False,
ACCd4b2a3d4f9,,False,
ACC3f9f850d2a,,False,
ACC756a5b734b,,False,
ACC82924f4c90,,False,
ACCea7074e1a2,,False,
ACCab14bbe90e,,False,
ACCe3940a3087,,False,
ACC4c936274e2,,False,
ACC2fe7f7ade1,,False,
ACC2867a3ccb3,,False,COINC0007
ACC7bb35bb527,,False,
ACC48d4b1f1e1,,False,
