cluster_id,cluster_size,entity_reuse_ratio,internal_density,mean_degree_centrality,max_degree_centrality,mean_pagerank,max_pagerank,mean_betweenness_centrality,max_betweenness_centrality,creation_span_days,creation_std_days,avg_order_amount,order_amount_cv
0,4,0.12,1.0,0.005190311418685121,0.005190311418685121,0.0017271157167530224,0.0017271157167530224,0.0,0.0,299,122.88578708160951,989.7129411764707,0.4659832545413887
1,39,0.675,0.659919028340081,0.04338568006388075,0.05709342560553633,0.0017271157167530226,0.0022227948437563315,2.803329447627726e-05,0.00010398613518197575,467,121.47543250284966,721.2,0.6534123863007089
2,34,0.6985294117647058,0.7023172905525846,0.04009769997964584,0.050173010380622836,0.0017271157167530228,0.0021998521002411587,4.237402908533361e-05,0.00011061061359780177,214,77.95883094709761,501.5443548387097,0.5533692165179115
3,3,0.125,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,218,121.00137740262849,871.2192307692306,0.3918106861978889
4,21,0.6547619047619048,0.6476190476190476,0.022408963585434174,0.029411764705882353,0.0017271157167530224,0.0021226977890658446,2.7287408961915854e-05,6.121564743748453e-05,173,65.79535372219357,499.70949999999993,0.85204765184837
5,33,0.6521739130434783,0.6685606060606061,0.0372234455279438,0.04844290657439446,0.001710212011024479,0.002188239623319559,0.00023011378252806716,0.004298093587521664,329,108.24990377208964,616.511923076923,0.618791390107411
6,13,0.5961538461538461,0.7307692307692307,0.01517167953154112,0.01903114186851211,0.001727115716753022,0.002205879518231564,1.3387039816849176e-05,2.0444604500063768e-05,179,72.56199824800575,477.5017241379311,0.6089588905294604
7,2,0.07692307692307687,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,177,125.15790027001891,870.449,0.6767114171925693
8,13,0.6153846153846154,0.782051282051282,0.016236358796912428,0.020761245674740483,0.0017271157167530232,0.0023079692723299117,3.999466737768297e-06,8.252867871585376e-06,387,143.32422451676942,656.9114285714287,0.734053208381547
9,4,0.12,1.0,0.005190311418685121,0.005190311418685121,0.0017271157167530224,0.0017271157167530224,0.0,0.0,464,253.5619582403217,944.3514285714285,1.0220432310639918
10,31,0.7419354838709677,0.6236559139784946,0.032369684116530864,0.04152249134948097,0.0017271157167530217,0.0020532179779786702,2.6877077729577356e-05,6.675030828869142e-05,326,102.626213926785,589.4095384615385,0.6584855505362556
11,14,0.4375,0.4945054945054945,0.011369253583786456,0.015570934256055364,0.0017124270432474626,0.0023410701352397784,0.0005122542583547784,0.0016280657528491155,599,219.85674656691572,634.9984848484848,0.6520091134805974
12,10,0.55,0.6666666666666666,0.01038062283737024,0.01384083044982699,0.0017271157167530224,0.0022325477105135487,3.466204506065859e-06,6.932409012131717e-06,374,140.74977797495808,528.0145454545454,0.5639361840117952
13,3,0.10526315789473684,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,457,235.3316808251707,771.7720000000002,0.28530074780993175
14,36,0.7222222222222222,0.5968253968253968,0.03613994617454825,0.050173010380622836,0.0017271157167530222,0.0021189520858109043,7.285916677520187e-05,0.0002029610249075724,299,95.12692857273665,558.3661111111111,0.6158872238836879
15,21,0.6547619047619048,0.7428571428571429,0.025704399406821548,0.032871972318339104,0.0017271157167530224,0.002221114980123808,2.4758603614756136e-06,4.910456383593299e-06,402,129.44553920103857,626.9809756097561,0.6597386771799922
16,2,0.07692307692307687,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,398,281.4284989122459,839.1266666666666,0.49296972000816436
17,3,0.11764705882352944,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,527,263.52672223767615,951.3099999999998,0.4046795393666164
18,16,0.625,0.6333333333333333,0.016435986159169552,0.02249134948096886,0.001727115716753022,0.0022312490569976412,2.387393421297234e-05,6.121564743748453e-05,133,52.76990145907039,524.3208571428571,0.61672305930541
19,2,0.09090909090909094,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,438,309.7127701597078,1274.5242857142857,0.6433728681139239
20,3,0.11111111111111116,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,153,77.24204381898069,681.392,0.1977940640287808
21,10,0.22448979591836737,0.3111111111111111,0.004844290657439446,0.006920415224913495,0.0017271157167530222,0.003099197208067458,6.432610332090402e-05,0.0002253032928942808,414,106.74143213079601,765.793043478261,0.6428295308309521
22,21,0.6904761904761905,0.7714285714285715,0.02669303015323777,0.032871972318339104,0.0017271157167530224,0.002120399142032047,5.777007510109764e-06,1.4691980463210968e-05,407,118.41086661845411,580.2055,0.6222269541195928
23,13,0.5769230769230769,0.5769230769230769,0.011977641735427202,0.015570934256055364,0.0017271157167530226,0.0022420524266404656,1.733102253032929e-05,4.823801270941652e-05,102,40.72767596786723,654.6023076923077,0.7694629273440811
24,26,0.6571428571428571,0.6861538461538461,0.029811019430396598,0.03806228373702422,0.0017350250024867851,0.0022303813393702776,0.00023339174844984176,0.0033855041550015555,64,21.861522221614713,567.5932608695654,0.5437182491435016
25,3,0.11111111111111116,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,361,190.31640321667845,815.5653846153847,0.6503536136929754
26,37,0.722972972972973,0.5900900900900901,0.03694005424109231,0.04844290657439446,0.0017421919948352367,0.0021076650216737608,0.0001634845829752641,0.001392356107604859,255,92.58948273055809,536.684,0.5295937354507417
27,2,0.09090909090909094,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,282,199.40411229460642,662.1360000000001,0.2737627773484244
28,31,0.7338709677419355,0.7333333333333333,0.03806228373702422,0.04671280276816609,0.0017271157167530222,0.0020601259137915566,3.248188201440482e-05,8.488721889680195e-05,228,80.44813997729501,663.433043478261,0.6020892725004521
29,2,0.07692307692307687,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,272,192.33304448274095,864.95,0.3711157754934279
30,28,0.6696428571428572,0.6640211640211641,0.031018289668808704,0.04152249134948097,0.0017271157167530224,0.0022353985487838695,2.8508499411899373e-05,8.832944448195748e-05,388,128.67429453497724,565.9317543859648,0.80772571646586
31,3,0.125,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,668,334.0,956.260909090909,0.9382555458629114
32,11,0.28,0.34545454545454546,0.005976722239698018,0.012110726643598616,0.0017271157167530226,0.0032817800046086865,1.4179927524814874e-05,7.798960138648181e-05,532,140.97053205933116,723.468076923077,0.49873351159279106
33,4,0.12,1.0,0.005190311418685121,0.005190311418685121,0.0017271157167530224,0.0017271157167530224,0.0,0.0,621,286.1712773847159,1050.143125,0.4426023336140884
34,3,0.11111111111111116,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,591,299.98388845625254,796.680909090909,0.4100491829341812
35,4,0.125,1.0,0.005190311418685121,0.005190311418685121,0.0017271157167530224,0.0017271157167530224,0.0,0.0,386,180.16658957753515,1135.8745454545453,0.6331277672496741
36,2,0.0714285714285714,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,690,487.90367901871775,839.0266666666666,0.46692611388573935
37,2,0.07692307692307687,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,139,98.2878425849301,938.41,0.6479087108954072
38,2,0.09090909090909094,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,17,12.020815280171309,874.0440000000001,0.3494000241147074
39,3,0.125,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,637,318.50013082153254,668.8254545454546,0.4619516316327832
40,4,0.12,1.0,0.005190311418685121,0.005190311418685121,0.0017271157167530224,0.0017271157167530224,0.0,0.0,501,246.3425798896055,1034.726923076923,0.6377146051279303
41,4,0.12,1.0,0.005190311418685121,0.005190311418685121,0.0017271157167530224,0.0017271157167530224,0.0,0.0,332,136.82440084526831,863.7738461538461,0.4320345673358343
42,3,0.10526315789473684,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,344,173.95114256595153,1201.0650000000003,0.33437375815587533
43,2,0.08333333333333337,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,17,12.020815280171309,941.673,0.292222411933397
44,2,0.09999999999999998,1.0,0.0017301038062283738,0.0017301038062283738,0.0017271157167530224,0.0017271157167530224,0.0,0.0,307,217.08178182427008,1270.312,0.7691264255840798
45,3,0.11764705882352944,1.0,0.003460207612456747,0.0034602076124567475,0.0017271157167530222,0.0017271157167530224,0.0,0.0,272,136.31336447074193,688.1324999999999,0.39923865252929674
