order_id,account_id,amount,timestamp,product
ORD1909c3b9ad,ACC1baf44ba4a,872.71,2025-11-02,Beauty
ORD1a37a9af3e,ACC1baf44ba4a,771.58,2025-11-03,Fashion
ORD8b08e62068,ACC1baf44ba4a,293.67,2025-12-10,Electronics
ORD399f464267,ACC6d46797974,860.02,2025-12-14,Grocery
ORDf7e75b614d,ACC6d46797974,728.85,2026-01-01,Grocery
ORD7cd9aeb533,ACC6d46797974,805.89,2025-12-23,Beauty
ORD3aa2996f39,ACCc1c20e372e,1200.03,2024-11-05,Beauty
ORDef15d9c1a8,ACCc1c20e372e,1180.37,2024-11-06,Electronics
ORD8f44e4fb9b,ACCc1c20e372e,710.43,2024-10-28,Grocery
ORDa41ef030cf,ACC02fcbf8d7e,310.65,2024-12-29,Grocery
ORDf5e2b00a8c,ACC02fcbf8d7e,1149.58,2024-11-24,Home
ORDc0c34df73a,ACC02fcbf8d7e,677.32,2024-11-21,Electronics
ORDa081abdae1,ACC02fcbf8d7e,876.6,2024-12-06,Grocery
ORD33d9e143ca,ACCfe3dd9dc23,685.47,2026-04-09,Fashion
ORD692725e719,ACCd27b1585c8,1552.9,2025-05-09,Beauty
ORDefffcf5fca,ACCd27b1585c8,505.97,2025-03-27,Fashion
ORD57415bdb69,ACCd27b1585c8,632.45,2025-05-22,Electronics
ORD933a95203a,ACCd27b1585c8,742.4,2025-04-08,Beauty
ORDf3798dfef2,ACC39ae7678f5,622.93,2026-03-21,Grocery
ORDfef3e37019,ACC39ae7678f5,603.18,2026-03-25,Grocery
ORDde11537553,ACC39ae7678f5,683.62,2026-04-14,Home
ORD247067314e,ACCc82059669a,656.07,2026-01-06,Fashion
ORD49696a0e83,ACCc82059669a,168.57,2026-01-06,Electronics
ORDe2a257c8a4,ACCfe631e5148,868.66,2025-07-25,Grocery
ORD140a289a5e,ACCfe631e5148,476.91,2025-06-07,Fashion
ORDb4fd45e0b0,ACCfe631e5148,842.83,2025-06-19,Beauty
ORD13a065e940,ACC46f44d64c7,691.02,2025-10-06,Grocery
ORD680a9dc78f,ACC46f44d64c7,866.84,2025-10-15,Home
ORDcf34056f74,ACC3168a2b4fc,3080.65,2024-11-03,Electronics
ORDa40824a68a,ACC66eeb16705,918.01,2025-06-08,Grocery
ORDd3b1325137,ACC66eeb16705,856.34,2025-06-03,Grocery
ORD8861eb12d3,ACC66eeb16705,534.23,2025-05-06,Home
ORD9939f9c9f5,ACC0d89681284,808.07,2026-03-23,Beauty
ORD02f936598b,ACC7cf2e38ca6,1928.59,2026-03-12,Fashion
ORD32cf2a1b25,ACCcb9305e614,1078.2,2026-02-28,Electronics
ORDd70efc17d9,ACCcb9305e614,1515.55,2026-02-11,Grocery
ORD1e54432d80,ACCcb9305e614,917.83,2026-03-18,Grocery
ORD44d5fe64de,ACCcb9305e614,555.69,2026-03-14,Home
ORD1ea923a184,ACCcb9305e614,550.65,2026-03-09,Beauty
ORDc1a0ec64fd,ACCcb9305e614,726.76,2026-02-28,Fashion
ORD0ac7403bfd,ACC8a1e98f3ef,619.99,2025-07-16,Grocery
ORD92ea8ffd40,ACC8a1e98f3ef,543.42,2025-07-25,Fashion
ORD8be0096f8c,ACC417ecf70ab,563.47,2026-04-01,Beauty
ORD1cf0511a50,ACC417ecf70ab,383.38,2026-05-06,Grocery
ORD179dabca53,ACC417ecf70ab,911.6,2026-04-13,Grocery
ORDacf110a523,ACC417ecf70ab,1006.13,2026-04-23,Fashion
ORD4ce51adfad,ACC417ecf70ab,720.43,2026-04-01,Electronics
ORD5eb93903f4,ACC417ecf70ab,1274.89,2026-05-03,Grocery
ORDaef8c23d4d,ACC39f71fe63d,607.77,2025-10-01,Electronics
ORD8582181957,ACC39f71fe63d,968.56,2025-09-12,Grocery
ORD76dbfcc996,ACC32d5454961,439.43,2025-06-24,Grocery
ORD47f896fc5e,ACC32d5454961,765.41,2025-05-16,Grocery
ORDfe8abf457b,ACC32d5454961,2311.4,2025-07-02,Fashion
ORD2c57acb4df,ACC24edf45b2a,1265.37,2024-10-08,Home
ORD4ebf74c0ca,ACC24edf45b2a,367.42,2024-12-06,Home
ORDb0c18cb535,ACC24edf45b2a,565.9,2024-11-09,Grocery
ORD4357df6f3e,ACC24edf45b2a,553.63,2024-10-15,Fashion
ORD335fc244d1,ACCa03477f41b,876.35,2025-07-01,Electronics
ORD53b585c774,ACCa03477f41b,1061.82,2025-08-05,Electronics
ORD24ef3849c2,ACCa03477f41b,777.09,2025-07-10,Electronics
ORDaa8613a575,ACCa03477f41b,746.28,2025-07-22,Home
ORDa76eb43d71,ACC4e0eac0951,1274.79,2026-07-11,Grocery
ORDd7bb387eba,ACC4e0eac0951,1100.04,2026-08-30,Home
ORDc4ccf0e704,ACC4e0eac0951,387.56,2026-07-19,Home
ORD461ec02dcd,ACC4e0eac0951,846.44,2026-08-02,Grocery
ORDe15b25eb79,ACC4e0eac0951,566.69,2026-07-21,Fashion
ORD172de41157,ACC620109a6ca,1604.1,2024-12-29,Grocery
ORD1d110aabb1,ACCfbec69ab92,1026.38,2026-05-23,Grocery
ORD2d7abc7343,ACCfbec69ab92,605.83,2026-04-26,Home
ORDb48beed98a,ACCfbec69ab92,317.84,2026-05-01,Electronics
ORD9c34eaa85b,ACCa055e737cd,263.21,2025-01-01,Grocery
ORDedb020b5fd,ACCa055e737cd,369.79,2024-12-11,Grocery
ORD921224bede,ACCa055e737cd,984.68,2025-01-02,Fashion
