cluster_id,cluster_size,entity_reuse_ratio,internal_density,mean_degree_centrality,max_degree_centrality,mean_pagerank,max_pagerank,mean_betweenness_centrality,max_betweenness_centrality,creation_span_days,creation_std_days,avg_order_amount,order_amount_cv
0,5,0.44999999999999996,0.8,0.005324459234608984,0.0066555740432612314,0.0016611295681063121,0.0020833376248124065,0.0,0.0,158,69.29429990987714,592.4914285714286,0.5801706459117081
1,32,0.6953125,0.7560483870967742,0.03899750415973377,0.048252911813643926,0.0016611295681063128,0.002119382353000269,1.303336392527056e-05,2.517907182431344e-05,138,52.04398728866982,520.9488405797101,0.5190685845166334
2,32,0.6796875,0.6794354838709677,0.03504575707154742,0.04326123128119801,0.0016611295681063115,0.002121603740980857,3.2871168517730644e-05,7.756570249143035e-05,356,103.54509984356045,609.2553968253968,0.5780009014093914
3,33,0.5886524822695036,0.5170454545454546,0.02752987445167146,0.03993344425956739,0.001661129568106312,0.0021826715811274627,4.299563768254688e-05,0.00030000000000000003,619,131.8841390629049,605.5872727272728,0.6749996091692462
4,2,0.09999999999999998,1.0,0.0016638935108153079,0.0016638935108153079,0.0016611295681063123,0.0016611295681063123,0.0,0.0,157,111.01576464628796,1090.8533333333335,0.4012118417381897
5,3,0.11111111111111116,1.0,0.0033277870216306157,0.0033277870216306157,0.0016611295681063121,0.0016611295681063123,0.0,0.0,498,250.17793667707787,990.0575000000001,0.6257295929532635
6,2,0.0714285714285714,1.0,0.0016638935108153079,0.0016638935108153079,0.0016611295681063123,0.0016611295681063123,0.0,0.0,90,63.63961030678928,668.2314285714285,0.18625952540875107
7,6,0.41666666666666663,0.7333333333333333,0.006100942872989463,0.0066555740432612314,0.0016611295681063121,0.0018810957525038112,2.777777777777778e-06,5.555555555555556e-06,41,14.979986648859205,416.19846153846163,0.517016536211214
8,6,0.5,0.8,0.0066555740432612314,0.008319467554076539,0.001661129568106312,0.0020712269706406813,5.555555555555556e-06,1.1111111111111112e-05,62,23.71848786636,745.9688235294118,0.5251285512026164
9,3,0.10526315789473684,1.0,0.0033277870216306157,0.0033277870216306157,0.0016611295681063121,0.0016611295681063123,0.0,0.0,678,354.9117261141611,760.1791666666667,0.43774749138839536
10,32,0.6821705426356589,0.655241935483871,0.03431780366056572,0.04658901830282862,0.0016595541454631087,0.002107263691710595,0.00041136177004425206,0.009002296926929282,266,103.74262021946427,689.6452173913045,0.7878209483432846
