cluster_id,cluster_size,entity_reuse_ratio,internal_density,mean_degree_centrality,max_degree_centrality,mean_pagerank,max_pagerank,mean_betweenness_centrality,max_betweenness_centrality,creation_span_days,creation_std_days,avg_order_amount,order_amount_cv
0,17,0.6911764705882353,0.7573529411764706,0.02156164957086037,0.02669039145907473,0.0017761989342806393,0.0021158650770450914,1.5768666213028045e-05,3.259542772317579e-05,227,75.34762574814387,635.4248387096774,0.5241683309716813
1,22,0.7159090909090908,0.8268398268398268,0.03089615011323196,0.03558718861209964,0.0017761989342806393,0.0021524066746108636,8.10241451952682e-06,1.459997716682209e-05,397,112.85860594152727,563.3541666666666,0.6201164389333597
2,24,0.6907216494845361,0.7210144927536232,0.030100830367734283,0.042704626334519574,0.001777171405207823,0.0021865827473506695,0.00027636024227777316,0.004342726989785813,370,111.49477631228979,524.7472340425531,0.6307253677885213
3,2,0.09090909090909094,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,355,251.02290732122435,877.878,0.5929539112292527
4,34,0.6861313868613139,0.5900178253119429,0.03516851580489847,0.05338078291814946,0.0017786289744080434,0.002251832010276845,0.00030372524225035646,0.006978098904042835,303,105.85306214979524,489.04437500000006,0.6407423940079848
5,34,0.7372262773722628,0.7700534759358288,0.04521666317772661,0.05338078291814946,0.00177619893428064,0.0021569133781083267,3.101519612286948e-05,4.732509453952662e-05,389,124.97075593742798,569.9972727272726,0.6236352924746851
6,5,0.35,0.7,0.00498220640569395,0.0071174377224199285,0.0017761989342806397,0.0021990572868625753,0.0,0.0,36,14.377065069060512,540.7125000000001,0.6493521769042384
7,36,0.6944444444444444,0.6238095238095238,0.03884934756820877,0.05338078291814946,0.0017761989342806395,0.002247877753474346,4.807035668457372e-05,0.00012041642255545998,281,94.17251983494704,538.8831506849315,0.5975976004910605
8,33,0.6390977443609023,0.45075757575757575,0.025665911786908226,0.037366548042704624,0.0017761989342806395,0.0022955487244954967,5.798034424315055e-05,0.0004321287743747636,578,228.5320496719721,590.8867105263157,0.6502264021328809
9,12,0.5625,0.7121212121212122,0.013938315539739026,0.01601423487544484,0.0017761989342806401,0.0022759160157957616,0.0,0.0,24,6.828527504432261,464.98285714285714,0.4812684245391465
10,25,0.6599999999999999,0.6766666666666666,0.02889679715302491,0.03914590747330961,0.0017761989342806397,0.0022870457021883133,3.790638447420168e-05,0.00011931661129522093,383,129.95515893312327,484.0930188679245,0.5998748337600678
11,31,0.6119402985074627,0.5053763440860215,0.027551371828722308,0.03914590747330961,0.0017735337289796148,0.002169541424862728,0.0002820642884569193,0.0022606038742402387,598,121.31534487947435,607.4983076923075,0.6267664618119647
12,2,0.0714285714285714,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,3,2.121320343559643,978.7266666666666,0.9498344461363534
13,2,0.08333333333333337,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,594,420.02142802480927,851.735,0.3347085909522655
14,15,0.6166666666666667,0.638095238095238,0.01589561091340451,0.021352313167259787,0.0017761989342806395,0.002278418999017019,3.099169266727199e-05,9.392241745182922e-05,324,88.14355174535294,564.9079999999999,0.6580613279603104
15,39,0.7115384615384616,0.6342780026990553,0.04288712473765855,0.05693950177935943,0.0017761989342806395,0.002224026295526563,3.984413793304419e-05,0.00013563164716291323,375,116.27710747175173,582.0696202531645,0.5772997026746681
16,32,0.7578125,0.7641129032258065,0.04259341637010676,0.05338078291814946,0.001775469581085252,0.002093522067816253,9.731499521618345e-05,0.0005005411163563939,184,70.80003644978103,482.3362903225806,0.5801255348760737
17,4,0.13043478260869568,1.0,0.005338078291814947,0.005338078291814947,0.0017761989342806393,0.0017761989342806393,0.0,0.0,328,158.2097763519478,1092.9423076923078,0.5604532923942677
18,9,0.5277777777777778,0.7222222222222222,0.010280743376828785,0.012455516014234875,0.0017761989342806395,0.0022407600766124447,3.961180431768667e-06,8.912655971479501e-06,90,35.42754734823046,702.6166666666667,0.6809160503455138
19,3,0.10526315789473684,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,152,81.504601097116,854.50375,0.5260096351924914
20,3,0.11764705882352944,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,162,88.79189152169245,1010.2871428571428,0.2876539670759664
21,37,0.7114093959731543,0.6921921921921922,0.04433971337885929,0.055160142348754444,0.0017761989342806395,0.002198200938895083,5.98720694152128e-05,0.0001257251509689383,296,97.18756825553062,586.6155405405405,0.6836059068275354
22,17,0.6470588235294117,0.7279411764705882,0.020724303956458027,0.02669039145907473,0.0017761989342806395,0.002256766230272995,9.44715138556668e-06,2.4205641852700678e-05,295,103.65273612347313,515.8100000000001,0.532996802103939
23,6,0.33333333333333337,0.5333333333333333,0.004744958481613285,0.0071174377224199285,0.0017761989342806393,0.0023148550894144452,0.0,0.0,423,168.4764078439471,556.5478571428572,0.4269491476296032
24,2,0.08333333333333337,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,24,16.970562748477143,845.7790909090909,0.7041191588646964
25,10,0.475,0.5555555555555556,0.00889679715302491,0.012455516014234875,0.0017761989342806393,0.0020596410788098355,1.9622247429734063e-05,7.07070707070707e-05,373,116.55618578370023,442.2959090909091,0.5146195689105497
26,2,0.09090909090909094,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,611,432.0422433049805,800.3933333333334,0.6168830053229158
27,2,0.08333333333333337,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,130,91.92388155425118,851.9975,0.46513055442865325
28,3,0.11764705882352944,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,260,145.71204480069588,1083.2350000000001,0.4562394731454702
29,3,0.11111111111111116,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,663,339.95440870799126,968.2171428571428,0.5445149457611269
30,3,0.10526315789473684,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,413,206.74702738693324,976.4778571428573,0.44647926766198903
31,3,0.11111111111111116,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,411,206.25308078507172,1107.5475000000001,0.23087511829537852
32,2,0.09999999999999998,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,281,198.69700551341987,1029.7142857142858,0.9183081682680259
33,4,0.13043478260869568,1.0,0.005338078291814947,0.005338078291814947,0.0017761989342806393,0.0017761989342806393,0.0,0.0,613,284.823922216282,1080.6058823529413,0.5459157465707752
34,2,0.09090909090909094,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,472,333.7544007200504,860.824,0.34842228370120304
35,3,0.11764705882352944,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,183,99.22869208718483,1280.28,0.47549627226745533
36,3,0.11111111111111116,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,272,144.00462955521024,689.9292307692308,0.3821388702966142
37,4,0.13043478260869568,1.0,0.005338078291814947,0.005338078291814947,0.0017761989342806393,0.0017761989342806393,0.0,0.0,287,126.05124619243821,1049.1544444444444,0.5369621480646312
38,2,0.09999999999999998,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,13,9.19238815542512,784.65625,0.36802702685914307
39,3,0.125,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,175,89.2543182895558,812.0245454545455,0.3074755286982313
40,3,0.125,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,271,152.31655633362166,623.774,0.27737141008625665
41,2,0.08333333333333337,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,1,0.7071067811865475,1596.166,0.3065832600080118
42,2,0.09999999999999998,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,55,38.890872965260115,1032.070909090909,0.6065251911798808
43,3,0.11111111111111116,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,564,282.49660764924835,714.4507692307693,0.44025925648481157
44,3,0.125,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,445,223.24202113401498,804.3900000000001,0.35535262731386585
45,2,0.09090909090909094,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,228,161.22034611053283,731.9799999999999,0.5654275965923766
46,2,0.08333333333333337,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,465,328.8046532517446,820.1925,0.21217097718103525
47,2,0.09090909090909094,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,166,117.37972567696688,1149.1866666666667,0.3316788941562166
48,2,0.09090909090909094,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,135,95.45941546018392,872.9449999999998,0.5492429141594063
49,4,0.11538461538461542,1.0,0.005338078291814947,0.005338078291814947,0.0017761989342806393,0.0017761989342806393,0.0,0.0,372,174.0220292568348,1136.3135714285713,0.2757451556370524
50,3,0.125,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,488,275.88463772623027,886.2884615384614,0.4162165950966589
51,3,0.09523809523809523,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,299,156.0523416464275,955.106875,0.5742229638091567
52,3,0.11111111111111116,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,277,159.35181203864613,969.1916666666667,0.5532352253722039
53,4,0.12,1.0,0.005338078291814947,0.005338078291814947,0.0017761989342806393,0.0017761989342806393,0.0,0.0,514,247.6292591758898,859.5313333333332,0.3778833882922127
54,3,0.11111111111111116,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,216,108.07559083036897,817.96,0.5860801425170323
55,3,0.11764705882352944,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,368,184.43788475617836,821.02,0.39489182293020825
56,3,0.09523809523809523,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,57,32.624121954978854,813.9000000000001,0.2665413358652748
57,2,0.09090909090909094,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,256,181.01933598375615,856.2600000000001,0.5829156677133678
58,2,0.08333333333333337,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,493,348.6036431249679,1210.35,0.5261004687340329
59,4,0.11538461538461542,1.0,0.005338078291814947,0.005338078291814947,0.0017761989342806393,0.0017761989342806393,0.0,0.0,397,178.5030345213586,944.1135714285714,0.605853114272444
60,4,0.11538461538461542,1.0,0.005338078291814947,0.005338078291814947,0.0017761989342806393,0.0017761989342806393,0.0,0.0,628,339.8720347424895,850.845,0.4952058676195742
61,4,0.125,1.0,0.005338078291814947,0.005338078291814947,0.0017761989342806393,0.0017761989342806393,0.0,0.0,357,153.97510621309323,829.0157142857141,0.34862728678048505
62,2,0.09090909090909094,1.0,0.0017793594306049821,0.0017793594306049821,0.0017761989342806395,0.0017761989342806395,0.0,0.0,180,127.27922061357856,883.96,0.1961569524900973
63,3,0.09999999999999998,1.0,0.0035587188612099647,0.0035587188612099642,0.0017761989342806395,0.0017761989342806395,0.0,0.0,518,266.13217267615977,744.415,0.34866271923453207
