account_id,device_id
ACC752d08e189,DEV2ff6202df1
ACCb2fb04adbb,DxEV1bf3905a9c
ACC8b17bc6e2b,DEV5e42cd2cd3
ACC80c5c0f9ff,DEVea721f01a1
ACC5ef1ff9fa6,DEV1a63bcc870
ACC75b268d908,DEV7p0c67af8ef
ACCbda98745cd,DEfVba7e1d3b4
ACCff20401939,DEVbef184d624
ACC11af0ec72d,DEV1d2ap43ba39
ACC64a2745e9a,DV0cdb8df425
ACCf993740922,DEV5271015f84
ACC43bd605648,DEV5f031656a5
ACC6b438725c0,DEV1d9f14abcf
ACCee7601f148,DEV61f9161e9
ACCac8cc773ab,DEV1baa2ebc24
ACC52edcb2716,DEVe092a0303f
ACC8e5f363c1e,DEVd1ebd669f3
ACC84ddcaa695,DEV6caaed8692
ACC44d0df8b4d,DEV4eFbfa7b80
ACC653cfa6c5a,DEVb294006325
ACC81390351f8,DEV519abdd531
ACC4c873257eb,DEV38fbfdf296
ACCde7bae6b76,DEfVdbafdf6f8
ACCc8bf297778,DEVd5e9b8b7Bd
ACCb609d18ebe,DEV495ee5dfb7
ACC359f1c4cb5,DEV82d8b1f262
ACCbfe71b84f8,DEVab99cd8065
ACC568c582665,DEV611a32d1ff
ACCc1600ac990,DEV7747088167
ACC9d6eab66c2,DEV00bcd8ede0
ACC945dc85750,DEVyfe7bb2e908
ACC97a4030110,DEV44b0fk148c2
ACC402bb420ba,DEV714ff1af2f
ACC4045dc18c0,DEVbb5a8db400
ACC0727d52b2f,5DEV4c2a10fff6
ACC297cc7a157,EVda24e5ef18
ACCc9d5f7c94f,DEV618fe20cdd
ACCbe9e0c171a,DEV6e66401b70
ACCf158e02457,DEVb73779cfea
ACCfa9dbda0cf,DEVa45e807b09
ACCe6edab4073,DEV2b9d3be1ed
ACCbfe4355d03,DEV6fc5529ead
ACC18d2c4bf2f,DEVe58fb70638
ACC916ee43239,DEV509735304a
ACC9c65a392db,DEV76312dbf5
ACCf5ae10903d,DEV19c0173beb
ACC8602bbf13f,DEV1990dd0942
ACC792c250781,DEV856c57c0f1
ACC627ad21048,DEV09eda15e04
ACC1235113487,DEV85ee7438ce
ACC520e4bb87d,DEVc70a2e7cc1
ACC73701b5b63,DEV6cff12fb16
ACC3cc56b9cd0,DEVcb6d0729d9
ACC244d55178f,DEV992a5a295
ACCd1f5fba328,DEV8fec82d476
ACC4fee25222c,DEV586096be95
ACC9d5936eedd,DEVaeefa4743d
ACCb6d614cb1f,DEVf65e322b3
ACCfb76a38252,DEV853b81e264
ACC4e6990ea70,DEV12a8271568
ACC5cfc970532,DEVb6854bd0949
ACCee32c6dd5b,DEV954de79904
ACC0dde338e0e,DEV7899678458
ACC5f8984661d,DEV4a58886945
ACCbecbde9bc6,DEVb10c345c92
ACCe941599c70,DEVacbfa1ae81
ACC99385c2141,DE5V53eaeb888
ACC08b6c34824,DEV506f70f852
ACC87621d0f2c,DEV0b8d2dacd8
ACC047ac24f23,DEVdce9126230
ACCe6836bd9f7,DEV4ec4f656c8
ACCf5e2c2efa4,DoEVc61243dfa0
ACC406d4401c1,DEV141bda50fe
ACCa5b14253e0,DEV43267mc5c8a
ACC8d5cdaadd9,DEwVdd87007459
ACC01a1a33257,DEV0c2959ec419
ACCb7e0ad43b2,DEVafb53dbb7b
ACC8000866280,DEV3fa5500d3a
ACCa39bd97e2a,EDV1bfd43f3bc
ACCc9f742c9ed,DEVe79e2d2d45
ACC691471a49e,DEVa3af75299
ACC86d06fcc2e,DEVdfa327a90f
ACC26ae07781f,DEV5ff2303ecec
ACCb89f1fc6f1,DEVf1367acf04
ACC770a54742d,DEV685c6c767a
ACC05e8959562,DEV32404eb3be
ACCf2a990c130,DEV1e0ea612d7
ACC243c0d38a2,DEVfa9beff358
ACCd06aa33782,DEVb8ee7f0794
ACCaf793a53eb,DEV7c84bee0c0
ACC4a6ecae96b,EVcf2b704f8d
ACCefca9c3855,DEVd1ec43de5
ACC7867d650c8,DEV854fc18da3
ACC84184ff266,DEV2a816a8bf7
ACC1a12a1257a,DEV6426ee72db
ACC082e8165eb,DEV8e6b1ecb6b1
ACCe11879b527,DEv83ab230288
ACCc9729089be,DEVa9d8bc52f2
ACC88e900166f,DEV0a5c2e93a4
ACC849c9fe1ba,DEV0A35af1004
ACC456d65100b,DEVe54af468aa
ACC6ad17ad697,DEVec5ee145aa
ACC4ca46a00ba,DEV1b8ad81147
ACC331a6c8620,DEfVa6863d60e
ACC6564793f69,DEVb9a3b1e97d
ACC8ec1e01da4,DEVc4ebbcfd15
ACCfc5549c8cc,DEV7e8cddfce6
ACCbc02e1dc81,DEV226ea8a20r7
