order_id,account_id,amount,timestamp,product
ORDcf9bf8989b,ACCb2fb04adbb,662.11,2026-04-27,Electronics
ORD2d74f1ef6c,ACCb2fb04adbb,628.95,2026-04-22,Grocery
ORDacdde81c57,ACC8b17bc6e2b,483.36,2026-06-03,Home
ORDedee4160b0,ACC8b17bc6e2b,633.34,2026-06-10,Grocery
ORD25530807c3,ACC80c5c0f9ff,1099.44,2025-01-25,Home
ORD487eb41741,ACC80c5c0f9ff,1909.64,2025-03-08,Electronics
ORD4b1f0debda,ACC5ef1ff9fa6,1121.3,2026-08-30,Electronics
ORD1fc6d3990c,ACC5ef1ff9fa6,812.89,2026-08-30,Fashion
ORD6884fd6b03,ACC5ef1ff9fa6,1266.08,2026-08-30,Home
ORD78db160cf2,ACC5ef1ff9fa6,967.65,2026-08-30,Beauty
ORDc733be3022,ACC5ef1ff9fa6,1035.66,2026-08-30,Home
ORDccd25ae9df,ACC5ef1ff9fa6,669.81,2026-08-30,Grocery
ORDb07aa82d80,ACC5ef1ff9fa6,888.03,2026-08-30,Home
ORDc661b4bb9d,ACC75b268d908,942.77,2024-11-29,Electronics
ORD2e49afd556,ACC75b268d908,210.3,2024-10-29,Beauty
ORD40f1546ac5,ACC75b268d908,506.73,2024-12-14,Fashion
ORD963aa4d6a0,ACCbda98745cd,1535.36,2026-03-30,Beauty
ORD451d45e06c,ACCbda98745cd,1602.49,2026-04-19,Grocery
ORD38bb8bc801,ACCbda98745cd,576.16,2026-03-13,Beauty
ORDa27308e447,ACCbda98745cd,777.81,2026-04-05,Fashion
ORD23b2fa0cbe,ACCbda98745cd,623.07,2026-04-28,Electronics
ORD17f990c11f,ACCff20401939,995.08,2025-10-30,Electronics
ORD1e76678777,ACC11af0ec72d,436.68,2025-07-09,Electronics
ORD93c83834d7,ACC11af0ec72d,621.98,2025-07-18,Beauty
ORDda7c25c885,ACC11af0ec72d,563.21,2025-06-30,Grocery
ORD9d9cf184fc,ACC11af0ec72d,298.11,2025-07-18,Grocery
ORD260675c71c,ACC11af0ec72d,212.03,2025-06-10,Fashion
