account_id,ring_id,is_ring_member,coincidental_group_id
ACC752d08e189,,False,
ACCb2fb04adbb,,False,
ACC8b17bc6e2b,,False,
ACC80c5c0f9ff,,False,
ACC5ef1ff9fa6,,False,
ACC75b268d908,,False,
ACCbda98745cd,,False,
ACCff20401939,,False,
ACC11af0ec72d,,False,
ACC64a2745e9a,,False,
ACCf993740922,,False,
ACC43bd605648,,False,
ACC6b438725c0,,False,
ACCee7601f148,,False,
ACCac8cc773ab,,False,
ACC52edcb2716,,False,
ACC8e5f363c1e,,False,
ACC84ddcaa695,,False,
ACC44d0df8b4d,,False,
ACC653cfa6c5a,,False,
ACC81390351f8,,False,
ACC4c873257eb,,False,
ACCde7bae6b76,,False,
ACCc8bf297778,,False,
ACCb609d18ebe,,False,
ACC359f1c4cb5,,False,
ACCbfe71b84f8,,False,
ACC568c582665,,False,COINC0035
ACCc1600ac990,,False,
ACC9d6eab66c2,,False,
ACC945dc85750,,False,
ACC97a4030110,,False,
ACC402bb420ba,,False,
ACC4045dc18c0,,False,
ACC0727d52b2f,,False,
ACC297cc7a157,,False,
ACCc9d5f7c94f,,False,
ACCbe9e0c171a,,False,
ACCf158e02457,,False,
ACCfa9dbda0cf,,False,
ACCe6edab4073,,False,
ACCbfe4355d03,,False,
ACC18d2c4bf2f,,False,
ACC916ee43239,,False,
ACC9c65a392db,,False,
ACCf5ae10903d,,False,
ACC8602bbf13f,,False,
ACC792c250781,,False,
ACC627ad21048,,False,
ACC1235113487,,False,
ACC520e4bb87d,,False,
ACC73701b5b63,,False,
ACC3cc56b9cd0,,False,
ACC244d55178f,,False,
ACCd1f5fba328,,False,
ACC4fee25222c,,False,
ACC9d5936eedd,,False,
ACCb6d614cb1f,,False,
ACCfb76a38252,,False,
ACC4e6990ea70,,False,
ACC5cfc970532,,False,
ACCee32c6dd5b,,False,
ACC0dde338e0e,,False,
ACC5f8984661d,,False,
ACCbecbde9bc6,,False,
ACCe941599c70,,False,
ACC99385c2141,,False,
ACC08b6c34824,,False,
ACC87621d0f2c,,False,
ACC047ac24f23,,False,
ACCe6836bd9f7,,False,
ACCf5e2c2efa4,,False,
ACC406d4401c1,,False,
ACCa5b14253e0,,False,
ACC8d5cdaadd9,,False,
ACC01a1a33257,,False,
ACCb7e0ad43b2,,False,
ACC8000866280,,False,
ACCa39bd97e2a,,False,
ACCc9f742c9ed,,False,
ACC691471a49e,,False,
ACC86d06fcc2e,,False,COINC0044
ACC26ae07781f,,False,
ACCb89f1fc6f1,,False,
ACC770a54742d,,False,
ACC05e8959562,,False,
ACCf2a990c130,,False,
ACC243c0d38a2,,False,
ACCd06aa33782,,False,
ACCaf793a53eb,,False,
ACC4a6ecae96b,,False,
ACCefca9c3855,,False,
ACC7867d650c8,,False,
ACC84184ff266,,False,
ACC1a12a1257a,,False,
ACC082e8165eb,,False,
ACCe11879b527,,False,
ACCc9729089be,,False,
ACC88e900166f,,False,
ACC849c9fe1ba,,False,
ACC456d65100b,,False,
ACC6ad17ad697,,False,
ACC4ca46a00ba,,False,COINC0035
ACC331a6c8620,,False,
ACC6564793f69,,False,
ACC8ec1e01da4,,False,
ACCfc5549c8cc,,False,
ACCbc02e1dc81,,False,
ACCfa36c72b0a,,False,
ACCd1c967870f,,False,
ACC0283d1692b,,False,
ACC91533deb81,,False,
ACCe896dbf8fc,,False,
ACC5e5cb989f5,,False,
ACC498c9f8185,,False,
ACCedd92447e7,,False,
ACC6ad50d9095,,False,
ACCbb542f3c96,,False,
ACCc8b2424eea,,False,
ACC1efe6a0ebd,,False,
ACC422cedd65a,,False,
ACC7f8ec4f07b,,False,
ACCcc9d31fd2e,,False,
ACC414bcb9bb3,,False,
ACCb665271f12,,False,
ACC1eb32c586a,,False,
ACC56f2148fdf,,False,
ACC0824caac15,,False,
ACCd877934d73,,False,
ACCdc65850ce1,,False,
ACCf728113112,,False,
ACC1f904c776e,,False,
ACC77c759ffa5,,False,
ACC5df07e19b7,,False,
ACCc935da2ce4,,False,
ACC18ce9d3c6e,,False,
ACCa5fa9e9c4f,,False,
ACCba1dc37196,,False,
ACC18fc86204e,,False,
ACC2870393472,,False,
ACC0f2f2afb76,,False,
ACC17bd4f6654,,False,
ACCc1ed2f18a4,,False,
